nodes,ave_mcmc,risk_mcmc_mean,credible_interval_mcmc,risk_mcmc_hpd,ave_hmc,risk_hmc_mean,credible_interval_hmc,risk_hmc_hpd,total_risk
34854,0.9488437974719357,1,[0.86139205 0.99995455],1,0.9895803480775925,1,[0.95171845 1.        ],1,1
4134,0.26240754491041784,4,[0.00115957 0.62309614],3,0.08524082847767626,5,[4.44089210e-16 3.73534351e-01],4,5
63528,0.9907858315932754,1,[0.97821468 0.9999965 ],1,0.9802588808018745,1,[0.9500989 1.       ],1,1
12329,0.05262488664625746,5,[4.56442967e-05 1.45967773e-01],5,0.01084295216004131,5,[4.99600361e-14 5.35793318e-02],5,5
47147,0.9826457521451651,1,[0.95017718 0.9999914 ],1,0.9966820959528464,1,[0.98583414 1.        ],1,1
28716,0.9718308914078133,1,[0.92040678 0.99996009],1,0.9934828525433934,1,[0.97248091 1.        ],1,1
200753,0.7217512181859984,2,[0.48280828 0.99311485],3,0.8015070205967145,2,[0.52893794 1.        ],3,3
34872,0.9741784566989328,1,[0.92829954 0.99999196],1,0.995009382971474,1,[0.97781428 1.        ],1,1
41018,0.2047708323713588,4,[5.45279399e-05 5.30815624e-01],3,0.0571346974965785,5,[1.33226763e-15 2.62216247e-01],4,5
30781,0.9633285514396895,1,[0.90044245 0.999994  ],1,0.9933241627274138,1,[0.96911993 1.        ],1,1
34878,0.888972559654566,1,[0.73379066 0.99997293],2,0.9527536673751142,1,[0.82216779 1.        ],2,2
12350,0.9383760034815305,1,[0.83619082 0.9999987 ],2,0.9857642243423563,1,[0.93478806 1.        ],1,2
2119,0.7448399368801979,2,[0.39714816 0.99981131],3,0.9200270543134209,1,[0.6519544 1.       ],2,2
264268,0.9389039404412045,1,[0.83126713 0.99996973],2,0.9865179880796098,1,[0.93734946 1.        ],1,2
59469,0.8451280301188797,2,[0.7024261  0.97048426],2,0.9016359196752309,1,[0.75331609 1.        ],2,2
200780,0.7491506210475729,2,[0.38426606 0.99969012],3,0.9152806109686822,1,[0.61295463 1.        ],2,2
20562,0.9360312522502718,1,[0.82721639 0.99988443],2,0.9856496003496936,1,[0.9358332 1.       ],1,2
4181,0.873218628850988,1,[0.73360973 0.98889882],2,0.9457104975993732,1,[0.83006995 1.        ],2,2
6233,0.9357589010400132,1,[0.83506822 0.999974  ],2,0.9856175174327612,1,[0.93077971 1.        ],1,2
8283,0.984658439430506,1,[0.95470536 0.99998993],1,0.9970702439819079,1,[0.98710245 1.        ],1,1
53340,0.8961538982735471,1,[0.72927522 0.99981678],2,0.9761867664950657,1,[0.8917968 1.       ],1,2
12389,0.9840826891023715,1,[0.95507111 0.99999572],1,0.9969212252313395,1,[0.98564265 1.        ],1,1
2152,0.1289862963151496,5,[5.99474784e-05 3.32034661e-01],4,0.029081136937259625,5,[6.66133815e-15 1.36164078e-01],5,5
53356,0.9026720923324955,1,[0.74452478 0.9998791 ],2,0.976463831057517,1,[0.89110626 1.        ],1,2
34927,0.926084682726777,1,[0.79966187 0.9999819 ],2,0.9838139324040994,1,[0.92559766 1.        ],1,2
8308,0.8307005850497092,2,[0.5627877  0.99969021],3,0.9576324993889196,1,[0.7953972 1.       ],2,2
57463,0.771089017975095,2,[0.46106483 0.99946653],3,0.9307375153214,1,[0.67812749 1.        ],2,2
28792,0.8886769336361159,1,[0.71677721 0.99993388],2,0.9731890567749627,1,[0.88180338 1.        ],1,2
45177,0.8096374124204283,2,[0.64238842 0.96067292],2,0.8711468796961931,1,[0.72323033 1.        ],2,2
22652,0.9649851248966467,1,[0.90468541 0.99997425],1,0.9924613751734209,1,[0.964021 1.      ],1,1
209022,0.45995666900898075,3,[9.32075063e-05 9.16610699e-01],3,0.3924087505647216,3,[4.96114261e-12 9.99699428e-01],3,3
61568,0.34214567946052504,3,[0.03993501 0.6665006 ],3,0.2828191332350458,4,[1.60546949e-04 6.39196956e-01],3,4
4230,0.11123532880423642,5,[3.56280768e-05 2.96116810e-01],4,0.02223981405328676,5,[4.4408921e-16 1.0201098e-01],5,5
41095,0.972419367925463,1,[0.9243128  0.99996309],1,0.9947369512780276,1,[0.97629784 1.        ],1,1
49289,0.8284986832309277,2,[0.56944421 0.99965681],3,0.9551119392922016,1,[0.77702965 1.        ],2,2
137,0.18952127822301804,4,[0.05099759 0.34215064],4,0.15689564437427897,4,[0.02253538 0.3200503 ],4,4
268430,0.8970590333395159,1,[0.72854661 0.99998357],2,0.9750672723630867,1,[0.87480295 1.        ],1,2
262287,0.9743085285264412,1,[0.92825395 0.99998735],1,0.9949205033695403,1,[0.97380962 1.        ],1,1
24724,0.6580073617026078,3,[0.24752124 0.99992659],3,0.8589283460954725,1,[0.32075068 1.        ],3,3
34968,0.7019514489368299,2,[0.33872941 0.99939637],3,0.8930709409039359,1,[0.52576867 1.        ],3,3
28824,0.8312085174788683,2,[0.57812894 0.99999632],3,0.9613007249567559,1,[0.82763058 1.        ],2,2
61595,0.656790599363241,3,[0.23914477 0.99992321],3,0.8670664997407675,1,[0.39312959 1.        ],3,3
12445,0.8729047425056148,1,[0.66766399 0.99996081],2,0.9696905997979889,1,[0.86986174 1.        ],1,2
8359,0.9063817821555027,1,[0.75236807 0.99991911],2,0.9796931581491435,1,[0.9043469 1.       ],1,2
174,0.9989139268517984,1,[0.99713021 0.99999745],1,0.9998451380478716,1,[0.99926758 1.        ],1,1
207036,0.9751311688344461,1,[0.93192674 0.99999056],1,0.9948740351797248,1,[0.97643551 1.        ],1,1
10429,0.9720882416484585,1,[0.92212842 0.99997553],1,0.9940359776722587,1,[0.97612557 1.        ],1,1
207044,0.9172688466532328,1,[0.78772462 0.99997173],2,0.9795437110133581,1,[0.89736779 1.        ],1,2
266437,0.874560640766711,1,[0.65644853 0.99996777],2,0.9729460122793301,1,[0.88274614 1.        ],1,2
14537,0.9583079719296786,1,[0.88683764 0.9999991 ],1,0.99109329661629,1,[0.95941546 1.        ],1,1
51405,0.8206301406405276,2,[0.57360828 0.99985362],3,0.9100302341622091,1,[0.6279807 1.       ],2,2
39120,0.9547816867862556,1,[0.87710975 0.99999162],1,0.9907766203312492,1,[0.95802431 1.        ],1,1
209,0.8714164022432277,1,[0.77574786 0.94921582],2,0.8714895475173369,1,[0.78839097 0.9519512 ],2,2
39122,0.9386939028003265,1,[0.83632532 0.99996793],2,0.9853248992362135,1,[0.93053635 1.        ],1,2
24785,0.8562216335170902,1,[0.6235311  0.99994753],2,0.9621675335078276,1,[0.82024877 1.        ],2,2
59605,0.9653607156291079,1,[0.90696425 0.99999325],1,0.9924334389040137,1,[0.96256414 1.        ],1,1
264409,0.7426788184048666,2,[0.39531263 0.99979031],3,0.9196461958738524,1,[0.65319935 1.        ],2,2
4323,0.7986147404508432,2,[0.49413799 0.99999957],3,0.9381142366508841,1,[0.73262078 1.        ],2,2
202984,0.8881519208650339,1,[0.69428418 0.99997552],2,0.9723749970046169,1,[0.86820917 1.        ],1,2
8426,0.37778211320858346,3,[0.19452545 0.57917015],3,0.36863961385018706,3,[0.15805528 0.54821074],3,3
24811,0.8250064880517106,2,[0.55070639 0.9999649 ],3,0.9582991155592967,1,[0.80532192 1.        ],2,2
37100,0.9987914559989868,1,[0.99675146 0.99999699],1,0.9997846797155086,1,[0.99903857 1.        ],1,1
205036,0.4601160090993529,3,[0.00489911 0.91679982],3,0.4213241208874255,3,[4.44089210e-15 9.99974253e-01],3,3
28917,0.9513749696600663,1,[0.86463766 0.99995042],1,0.9897396401753593,1,[0.95325453 1.        ],1,1
8447,0.9080176907910195,1,[0.75553727 0.99989343],2,0.9780556743632762,1,[0.89517399 1.        ],1,2
262403,0.9007810936134965,1,[0.73021625 0.99990249],2,0.9739798539962523,1,[0.89177114 1.        ],1,2
8455,0.051380311534853534,5,[2.14360303e-06 1.43389969e-01],5,0.01112768486933932,5,[4.44089210e-16 5.14087227e-02],5,5
12552,0.9084401322076839,1,[0.7581504  0.99995234],2,0.979385333639199,1,[0.90782488 1.        ],1,2
39180,0.7353978617707011,2,[0.38733264 0.99952392],3,0.9206442989788882,1,[0.63058163 1.        ],2,2
49420,0.9591902806382246,1,[0.88883853 0.99999893],1,0.9919993281311592,1,[0.96552633 1.        ],1,1
8468,0.7410916185310978,2,[0.37645185 0.99995185],3,0.9151306620641867,1,[0.61452163 1.        ],2,2
6423,0.9097436188558111,1,[0.75955052 0.99992084],2,0.9780591051460038,1,[0.90438162 1.        ],1,2
49432,0.9086803055454086,1,[0.75678287 0.99999229],2,0.9798872488306172,1,[0.90579797 1.        ],1,2
49434,0.9231170353776976,1,[0.79101044 0.99999654],2,0.9829100763149895,1,[0.9205226 1.       ],1,2
20764,0.9848955096827544,1,[0.95812353 0.99999845],1,0.9969730433795121,1,[0.98666205 1.        ],1,1
286,0.9912040091702093,1,[0.97520447 0.99999999],1,0.9981639177052555,1,[0.99186565 1.        ],1,1
293,0.9776087829216191,1,[0.93795865 0.99997455],1,0.9956330511742465,1,[0.98068264 1.        ],1,1
14630,0.9698887500421691,1,[0.93018781 0.99999574],1,0.9938272572608905,1,[0.97315438 1.        ],1,1
45352,0.9102018376887551,1,[0.75800871 0.99999026],2,0.9783572671891317,1,[0.90818021 1.        ],1,2
59689,0.972731011690343,1,[0.9243177  0.99998784],1,0.9945890469257164,1,[0.97545608 1.        ],1,1
31019,0.8782515159037179,1,[0.72202774 0.99976625],2,0.9297057925901505,1,[0.76186563 1.        ],2,2
8492,0.8756649911764361,1,[0.76018996 0.98053631],2,0.934792789469599,1,[0.82383355 1.        ],2,2
24875,0.8929476928965567,1,[0.77930342 0.99422859],2,0.9606841248063234,1,[0.86079088 1.        ],1,2
395570,0.9210352547035666,1,[0.78541878 0.9999411 ],2,0.9811493478698126,1,[0.91080238 1.        ],1,2
31027,0.9988009418508341,1,[0.99697291 0.99999998],1,0.9998186293602916,1,[0.99915731 1.        ],1,1
6453,0.9967950593991606,1,[0.99130165 0.99999953],1,0.99935408477841,1,[0.99690639 1.        ],1,1
205112,0.8995177421098235,1,[0.73467407 0.99996789],2,0.972613609273691,1,[0.8721448 1.       ],1,2
18747,0.663863909081654,3,[0.26532472 0.99983552],3,0.8692247020913095,1,[0.37590392 1.        ],3,3
6461,0.014166390421898928,5,[8.94685288e-06 4.01879169e-02],5,0.0027865995333375897,5,[6.66133815e-16 1.30081767e-02],5,5
49475,0.9164351225401982,1,[0.78456174 0.99997353],2,0.9717634885617233,1,[0.86826973 1.        ],1,2
59715,0.9317550173328855,1,[0.81150397 0.99998119],2,0.9847096955324814,1,[0.93437325 1.        ],1,2
139589,0.9664958768557473,1,[0.90767674 0.9999399 ],1,0.9939663119977838,1,[0.97173944 1.        ],1,1
20811,0.984102726142261,1,[0.95474271 0.99999182],1,0.9967738833633885,1,[0.98445469 1.        ],1,1
2381,0.4694925130307229,3,[3.66817208e-04 9.28312638e-01],3,0.3970694683302699,3,[1.18793864e-13 9.99937385e-01],3,3
205148,0.9613775814510268,1,[0.89502779 0.99998261],1,0.9911728599561792,1,[0.95980642 1.        ],1,1
12637,0.9839129437904451,1,[0.95431565 0.9999954 ],1,0.996828978641488,1,[0.98507121 1.        ],1,1
16735,0.9968747701562731,1,[0.99121267 0.999998  ],1,0.9993873615448321,1,[0.99716053 1.        ],1,1
57695,0.9895737850908237,1,[0.97086795 0.99999758],1,0.9979781099532875,1,[0.99059598 1.        ],1,1
49515,0.8843577049847151,1,[0.6951781  0.99989793],2,0.9738664900211488,1,[0.87622092 1.        ],1,2
264556,0.8500675638179691,1,[0.61566078 0.99974468],2,0.9638878627051267,1,[0.82816917 1.        ],2,2
41327,0.9830819299522093,1,[0.95002699 0.99999964],1,0.9959731701507182,1,[0.98106303 1.        ],1,1
8560,0.7386136584610781,2,[0.38992064 0.99976695],3,0.9194514005905509,1,[0.61481176 1.        ],2,2
43376,0.8780480322662618,1,[0.67977398 0.99991323],2,0.97374867528296,1,[0.87710766 1.        ],1,2
57724,0.8584640289251995,1,[0.62985219 0.99995222],2,0.9652711845019766,1,[0.83195404 1.        ],2,2
24961,0.9851813206446304,1,[0.95784589 0.99999796],1,0.9966734172738586,1,[0.98541924 1.        ],1,1
61832,0.9601863041060229,1,[0.88670147 0.99998224],1,0.991951319753877,1,[0.96361314 1.        ],1,1
6539,0.33554245316150977,3,[6.28460958e-04 8.34574484e-01],3,0.30539679617442106,3,[1.99840144e-15 9.99815639e-01],3,3
201106,0.9669732969413295,1,[0.90729189 0.99999581],1,0.9930332920168164,1,[0.96719782 1.        ],1,1
29075,0.9634569144370004,1,[0.89734432 0.99999715],1,0.9931795820838156,1,[0.96732335 1.        ],1,1
131477,0.9849426116885847,1,[0.95954471 0.99998048],1,0.9969318135430132,1,[0.98558535 1.        ],1,1
205206,0.951121396696531,1,[0.86635276 0.9999347 ],1,0.9890347754485512,1,[0.94955243 1.        ],1,1
37271,0.9596007397364085,1,[0.89040549 0.99996769],1,0.9914716373986047,1,[0.96206495 1.        ],1,1
31133,0.8550633974769147,1,[0.63346506 0.99994902],2,0.9620663279407313,1,[0.83141981 1.        ],2,2
39326,0.8333490696896594,2,[0.65397337 0.99982217],2,0.8813908341224205,1,[0.68362599 1.        ],2,2
8607,0.9179075056378472,1,[0.7789369  0.99994643],2,0.9822942476569821,1,[0.9180456 1.       ],1,2
55720,0.9655210784565448,1,[0.90353834 0.99996896],1,0.9930074941918074,1,[0.96571916 1.        ],1,1
20912,0.9460125236727837,1,[0.85695712 0.99999426],1,0.9885789677602131,1,[0.945983 1.      ],1,1
328112,0.8505149379093643,1,[0.6165292  0.99985919],2,0.9668225297634104,1,[0.84141794 1.        ],2,2
39351,0.8277207015480034,2,[0.64985947 0.97913508],2,0.9154313926884663,1,[0.76250481 1.        ],2,2
63927,0.956353311765094,1,[0.88021607 0.99996276],1,0.9901588418521662,1,[0.95433811 1.        ],1,1
2497,0.9987367429184923,1,[0.99658368 0.99999972],1,0.9998033286342201,1,[0.99909879 1.        ],1,1
18881,0.9345132523683488,1,[0.82531572 0.99996251],2,0.9840525563274127,1,[0.93037856 1.        ],1,2
35266,0.915411091785634,1,[0.76935477 0.99994576],2,0.9831764365900301,1,[0.91254312 1.        ],1,2
20932,0.0805435991522354,5,[6.12447907e-05 2.19373481e-01],4,0.01945944552234329,5,[2.54907206e-13 9.66482835e-02],5,5
49605,0.5883124314117391,3,[0.4475117  0.74302762],3,0.5969237389562391,3,[0.45478196 0.74972493],3,3
328137,0.46255951425063235,3,[8.20852398e-05 9.16396796e-01],3,0.410000291485163,3,[3.77475828e-15 9.99985269e-01],3,3
35280,0.9774222122504153,1,[0.9387605  0.99998347],1,0.9956437833519328,1,[0.98142817 1.        ],1,1
328145,0.4944610313716505,3,[0.15022949 0.92231648],3,0.49388791743957644,3,[0.15469446 1.        ],3,3
2516,0.9351238133194545,1,[0.83735196 0.9999274 ],2,0.9721004890052386,1,[0.89163212 1.        ],1,2
63956,0.974880081407061,1,[0.92827623 0.99999363],1,0.994616152238817,1,[0.9769606 1.       ],1,1
2518,0.943180164438324,1,[0.84372242 0.99999265],2,0.9865472333040279,1,[0.93947739 1.        ],1,2
262612,0.6602380116275517,3,[0.25581523 0.99914784],3,0.8440734422776156,2,[0.32747796 1.        ],3,3
29140,0.9643861818776103,1,[0.89947462 0.99998736],1,0.9919821977238122,1,[0.96240665 1.        ],1,1
20953,0.9232478749751292,1,[0.78972782 0.99991858],2,0.9837366316857759,1,[0.92422714 1.        ],1,2
39392,0.6585519914036536,3,[0.25167322 0.99996413],3,0.8643636934116358,1,[0.3888924 1.       ],3,3
35297,0.4679566910567045,3,[0.00235547 0.92269928],3,0.46406056929126704,3,[1.60760294e-13 9.99947670e-01],3,3
29152,0.7423353852079371,2,[0.40673949 0.9997396 ],3,0.918883665509012,1,[0.65447272 1.        ],2,2
20965,0.8864928411561273,1,[0.74547517 0.99987044],2,0.9457714535702066,1,[0.80440555 1.        ],2,2
12779,0.9896236389969225,1,[0.97058748 0.99999343],1,0.9979844465352231,1,[0.99096525 1.        ],1,1
59891,0.6277421159487624,3,[0.22224341 0.99940089],3,0.8220761310945326,2,[0.27752736 1.        ],3,3
14840,0.9642219198623824,1,[0.90391385 0.99998535],1,0.9926622410561574,1,[0.9688938 1.       ],1,1
23033,0.9514753960218257,1,[0.86749013 0.99999754],1,0.9892301376734582,1,[0.95235355 1.        ],1,1
4608,0.9225505675948141,1,[0.79336212 0.99996022],2,0.9822580212788323,1,[0.92171639 1.        ],1,2
513,0.6231528436236831,3,[0.20609728 0.99946547],3,0.8178574520866319,2,[0.23822235 1.        ],3,3
25091,0.9815482436045726,1,[0.95091283 0.99998108],1,0.9961052382214325,1,[0.9816621 1.       ],1,1
61955,0.39264664523274356,3,[0.12882346 0.66143631],3,0.3797867866874966,3,[0.08745737 0.68824475],3,3
8708,0.9277631591576667,1,[0.79734737 0.99996713],2,0.9842278853677594,1,[0.92982585 1.        ],1,2
6663,0.4121495777483947,3,[3.59738410e-04 8.71593744e-01],3,0.1911197685065161,4,[1.78730364e-11 8.28954627e-01],3,4
53767,0.9158974276431244,1,[0.77116574 0.99999156],2,0.9840428373359649,1,[0.9261899 1.       ],1,2
49673,0.8801506298753655,1,[0.70699033 0.99951264],2,0.9484975704339069,1,[0.79408843 1.        ],2,2
57866,0.9803552538592358,1,[0.94472099 0.99999234],1,0.9959951665131075,1,[0.98175985 1.        ],1,1
6667,0.9275539682523382,1,[0.86241    0.99361822],1,0.9677069760948098,1,[0.90284735 1.        ],1,1
43531,0.8234833707497247,2,[0.53336027 0.99995389],3,0.9521661901344749,1,[0.78119608 1.        ],2,2
59919,0.9641408238481174,1,[0.90242541 0.99997837],1,0.9923727208220191,1,[0.9624163 1.       ],1,1
29208,0.23518703629176219,4,[1.07748320e-04 5.92856314e-01],3,0.06325235403294323,5,[8.88178420e-16 2.75723363e-01],4,5
2586,0.8861190123273822,1,[0.6974642  0.99998876],2,0.9700079402723131,1,[0.85680674 1.        ],1,2
8732,0.5924478188595506,3,[0.18974641 0.99748804],3,0.7627335208662459,2,[0.19739579 1.        ],3,3
4637,0.31387778645367004,3,[1.37797440e-06 8.28597848e-01],3,0.30853502908503594,3,[1.00000000e-15 9.99245154e-01],3,3
2593,0.9498095286773176,1,[0.86153807 0.99998472],1,0.9890836973381995,1,[0.94866394 1.        ],1,1
49697,0.9669556349331923,1,[0.90901476 0.99998448],1,0.9918041554217479,1,[0.96436429 1.        ],1,1
12835,0.9295572687594585,1,[0.81184438 0.99991595],2,0.9851485939845106,1,[0.93169791 1.        ],1,2
2597,0.9487502225565115,1,[0.85951061 0.99998941],1,0.9887576527009605,1,[0.9477171 1.       ],1,1
2598,0.5614478244794904,3,[0.168626   0.99878057],3,0.7498363894156121,2,[0.17863004 1.        ],3,3
29222,0.9216233335839479,1,[0.79194687 0.99997852],2,0.9834988047259073,1,[0.92208315 1.        ],1,2
553,0.896498635778679,1,[0.79113819 0.99023778],2,0.9393353116632783,1,[0.83242798 1.        ],2,2
35369,0.9159935454330049,1,[0.77509849 0.99996834],2,0.9782226160729562,1,[0.9039264 1.       ],1,2
2603,0.9426827137393281,1,[0.83867993 0.99991698],2,0.9877155845971703,1,[0.94201263 1.        ],1,2
4657,0.8977595940899717,1,[0.7326755 0.9999608],2,0.975372704708983,1,[0.88335934 1.        ],1,2
64050,0.9073585179967729,1,[0.75915814 0.99988277],2,0.9800919099247919,1,[0.91065551 1.        ],1,2
2613,0.9037131127046629,1,[0.74850716 0.99983805],2,0.9792904357028802,1,[0.89758147 1.        ],1,2
8758,0.9542459431505094,1,[0.87283366 0.99997993],1,0.9897277728437653,1,[0.94908583 1.        ],1,1
2614,0.4774526683911623,3,[0.0068616  0.93298689],3,0.4473295408112729,3,[5.50226531e-13 9.99861429e-01],3,3
43578,0.7072395101585308,2,[0.46311996 0.96440145],3,0.7908374485647034,2,[0.51731889 0.99999999],3,3
12859,0.9515148709576453,1,[0.86766396 0.99997269],1,0.990182211919137,1,[0.9562879 1.       ],1,1
14907,0.9614367073172908,1,[0.92489207 0.99814855],1,0.965892391581192,1,[0.93065929 0.99457237],1,1
6720,0.9390431191121479,1,[0.83263199 0.99999492],2,0.9870509183745084,1,[0.94274167 1.        ],1,2
577,0.32991828056867767,3,[0.0010424  0.85100027],3,0.306116741391636,3,[3.99680289e-15 9.99858843e-01],3,3
25152,0.958081654873304,1,[0.88463135 0.99996839],1,0.9917521984735947,1,[0.9627848 1.       ],1,1
23106,0.9731485603416288,1,[0.92354948 0.99999419],1,0.9940305784793857,1,[0.97207283 1.        ],1,1
6724,0.7972949425684166,2,[0.48736675 0.9996066 ],3,0.9379010196861053,1,[0.69284411 1.        ],2,2
53828,0.07054104262461854,5,[9.04010749e-05 1.84454248e-01],4,0.016060274116029453,5,[2.22044605e-16 7.44890657e-02],5,5
19016,0.44044970827904034,3,[6.69903744e-04 8.96527172e-01],3,0.42454651395003623,3,[8.88178420e-16 9.99944874e-01],3,3
25160,0.9501046516239428,1,[0.8613832  0.99991009],1,0.989713421154958,1,[0.9552629 1.       ],1,1
51786,0.9238927683830551,1,[0.79405732 0.99999784],2,0.9843077435517418,1,[0.93522807 1.        ],1,2
12874,0.4945546570492246,3,[0.06910242 0.999965  ],3,0.4866298121082717,3,[7.10542736e-15 9.99942427e-01],3,3
47692,0.9612811850586743,1,[0.91687489 0.99896684],1,0.9735882576706711,1,[0.9342465 1.       ],1,1
6730,0.37999968023591113,3,[0.00119861 0.84754143],3,0.17234742383851137,4,[1.63580260e-12 8.24252678e-01],3,4
31313,0.9391969927961511,1,[0.83835312 0.99998717],2,0.9848111834282371,1,[0.92205842 1.        ],1,2
43607,0.9240703491177078,1,[0.79131789 0.99999027],2,0.9826893803323277,1,[0.92585093 1.        ],1,2
49752,0.9454705801480178,1,[0.85080652 0.99998611],1,0.9890772346643611,1,[0.94991238 1.        ],1,1
37468,0.9840795130565854,1,[0.9559523  0.99999729],1,0.9968128499611387,1,[0.98400501 1.        ],1,1
37474,0.6174433282676879,3,[0.21080698 0.99988219],3,0.8472210073349791,2,[0.34467507 1.        ],3,3
205413,0.4676075926264939,3,[3.27727943e-05 9.23558342e-01],3,0.41725861257749586,3,[3.90798505e-14 9.99941886e-01],3,3
262757,0.8781470728333858,1,[0.68196994 0.99996655],2,0.9736599709404421,1,[0.88044398 1.        ],1,2
137831,0.06856632680462652,5,[2.87960211e-05 1.84581549e-01],4,0.015239056606132378,5,[2.10942375e-14 6.89439744e-02],5,5
4713,0.8824113759685482,1,[0.69525175 0.99996236],2,0.9732347129201504,1,[0.86754921 1.        ],1,2
6762,0.9957372993708096,1,[0.98768947 0.99999898],1,0.9991799059723003,1,[0.99631558 1.        ],1,1
39533,0.9631792174294981,1,[0.89623033 0.9999867 ],1,0.9920340244332267,1,[0.96361964 1.        ],1,1
39540,0.8727961290132287,1,[0.66738753 0.99996533],2,0.9669128999131456,1,[0.83690907 1.        ],2,2
201333,0.9394039194208836,1,[0.82593816 0.99999424],2,0.9868733768256602,1,[0.93580624 1.        ],1,2
37497,0.9635733460250397,1,[0.90060541 0.99996891],1,0.9927633047450604,1,[0.96644029 1.        ],1,1
49788,0.9596223014574136,1,[0.88885685 0.99995903],1,0.9909958663049471,1,[0.9591058 1.       ],1,1
328320,0.45331280944698144,3,[0.01071246 0.92333348],3,0.3986302399131265,3,[8.04853961e-11 9.99919337e-01],3,3
4739,0.2248014832463211,4,[4.29326753e-04 6.60732224e-01],3,0.04732075896386966,5,[8.88178420e-16 1.98551588e-01],4,5
25220,0.9436827095451474,1,[0.84585976 0.99992032],2,0.9878464101185904,1,[0.94343593 1.        ],1,2
25227,0.9540937632315155,1,[0.876531   0.99999729],1,0.9893542153262028,1,[0.94764185 1.        ],1,1
12956,0.9912404879952977,1,[0.9748944  0.99999811],1,0.9983312614996619,1,[0.99272453 1.        ],1,1
4766,0.18342171212786715,4,[1.82697083e-04 4.54143326e-01],3,0.046211435591767,5,[1.11022302e-15 2.40219979e-01],4,5
15008,0.9262396351317638,1,[0.80164251 0.99998016],2,0.9823260576023557,1,[0.91664159 1.        ],1,2
60068,0.7441701568129104,2,[0.40212959 0.9998159 ],3,0.9165328584402517,1,[0.59241277 1.        ],3,2
39591,0.9230731324576082,1,[0.78405207 0.99983173],2,0.9837388433379763,1,[0.93182506 1.        ],1,2
680,0.9322926172156616,1,[0.85402912 0.9983309 ],1,0.979654257518777,1,[0.91993692 1.        ],1,1
4777,0.8687404897294141,1,[0.68956876 0.99980556],2,0.9489169306493502,1,[0.81807306 1.        ],2,2
6830,0.9941962022149542,1,[0.98347772 0.99999765],1,0.9987443004174656,1,[0.99501905 1.        ],1,1
268976,0.936029125720543,1,[0.81807759 0.99999229],2,0.9857497071414434,1,[0.92806933 1.        ],1,2
35505,0.4550116000490248,3,[4.13701581e-04 9.10647881e-01],3,0.40033974071039424,3,[1.01363362e-12 9.99931890e-01],3,3
701,0.9487910406827831,1,[0.91186694 0.98734602],1,0.9573534748200931,1,[0.92208173 0.99169582],1,1
8896,0.9464937862790999,1,[0.85298259 0.999966  ],1,0.9887671633371221,1,[0.94366965 1.        ],1,1
51907,0.9227763322336597,1,[0.79558462 0.99999068],2,0.9835990054147986,1,[0.92440238 1.        ],1,2
58057,0.9889993760568769,1,[0.96954126 0.99999681],1,0.9974942126680806,1,[0.98913608 1.        ],1,1
25291,0.8270665245729545,2,[0.55730463 0.99989964],3,0.9555858569131128,1,[0.79194782 1.        ],2,2
207564,0.9291688338422258,1,[0.80711664 0.99993018],2,0.9835336448629259,1,[0.91999244 1.        ],1,2
19151,0.989409265844575,1,[0.97089591 0.99999607],1,0.9977344386153091,1,[0.98979812 1.        ],1,1
264911,0.663629610826345,3,[0.25461063 0.99996171],3,0.8486038778110496,2,[0.29341185 1.        ],3,3
