peer|prefix|path|rfd|mis_rec_ratio|path-with-links|path-with-agg-links
95.140.133.13|147.28.37.0/24|('2593', '28716', '6453', '1239', '3130')|False|0.4003584229390681|(('2593', '28716'), ('28716', '6453'), ('6453', '1239'), ('1239', '3130'))|('2593c2p', '28716c2p', '6453p2p', '1239p2c')
95.140.133.13|147.28.41.0/24|('2593', '28716', '2914', '63528', '58362')|False|0.207168458781362|(('2593', '28716'), ('28716', '2914'), ('2914', '63528'), ('63528', '58362'))|('2593c2p', '28716c2p', '2914p2c', '63528p2c')
95.140.133.13|147.28.41.0/24|('2593', '28716', '6453', '2914', '63528', '58362')|False|0.21899641577060933|(('2593', '28716'), ('28716', '6453'), ('6453', '2914'), ('2914', '63528'), ('63528', '58362'))|('2593c2p', '28716c2p', '6453p2p', '2914p2c', '63528p2c')
95.140.133.13|147.28.45.0/24|('2593', '28716', '1299', '37100', '58363')|False|0.36129032258064514|(('2593', '28716'), ('28716', '1299'), ('1299', '37100'), ('37100', '58363'))|('2593c2p', '28716c2p', '1299p2c', '37100p2c')
95.140.133.13|147.28.45.0/24|('2593', '28716', '2914', '37100', '58363')|False|0.45627240143369174|(('2593', '28716'), ('28716', '2914'), ('2914', '37100'), ('37100', '58363'))|('2593c2p', '28716c2p', '2914p2c', '37100p2c')
95.140.133.13|147.28.45.0/24|('2593', '49289', '1299', '37100', '58363')|False|0.3139784946236559|(('2593', '49289'), ('49289', '1299'), ('1299', '37100'), ('37100', '58363'))|('2593c2p', '49289c2p', '1299p2c', '37100p2c')
95.140.133.13|147.28.49.0/24|('2593', '49289', '3356', '3549', '22548', '58364')|False|0.3068100358422939|(('2593', '49289'), ('49289', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('2593c2p', '49289c2p', '3356p2c', '3549p2c', '22548p2c')
95.140.133.13|147.28.53.0/24|('2593', '28716', '21385', '5539', '58365')|False|0.31899641577060933|(('2593', '28716'), ('28716', '21385'), ('21385', '5539'), ('5539', '58365'))|('2593c2p', '28716None', '21385p2c', '5539p2c')
95.140.133.13|147.28.53.0/24|('2593', '28716', '5539', '58365')|False|0.2060931899641577|(('2593', '28716'), ('28716', '5539'), ('5539', '58365'))|('2593c2p', '28716p2p', '5539p2c')
95.140.133.13|45.132.189.0/24|('2593', '28716', '1299', '31027', '44869', '58360')|False|0.43548387096774194|(('2593', '28716'), ('28716', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('2593c2p', '28716c2p', '1299p2c', '31027p2c', '44869p2c')
95.140.133.13|45.132.189.0/24|('2593', '28716', '2914', '31027', '44869', '58360')|False|0.4243727598566308|(('2593', '28716'), ('28716', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('2593c2p', '28716c2p', '2914p2c', '31027p2c', '44869p2c')
95.140.133.13|45.132.189.0/24|('2593', '49289', '1299', '31027', '44869', '58360')|False|0.31827956989247314|(('2593', '49289'), ('49289', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('2593c2p', '49289c2p', '1299p2c', '31027p2c', '44869p2c')
213.254.2.32|147.28.33.0/24|('12779', '2914', '2497', '58361')|False|0.2053763440860215|(('12779', '2914'), ('2914', '2497'), ('2497', '58361'))|('12779c2p', '2914p2c', '2497p2c')
213.254.2.32|147.28.37.0/24|('12779', '2914', '1239', '3130')|False|0.2175627240143369|(('12779', '2914'), ('2914', '1239'), ('1239', '3130'))|('12779c2p', '2914p2p', '1239p2c')
213.254.2.32|147.28.37.0/24|('12779', '2914', '3130')|False|0.2068100358422939|(('12779', '2914'), ('2914', '3130'))|('12779c2p', '2914p2c')
213.254.2.32|147.28.41.0/24|('12779', '2914', '63528', '58362')|False|0.2068100358422939|(('12779', '2914'), ('2914', '63528'), ('63528', '58362'))|('12779c2p', '2914p2c', '63528p2c')
213.254.2.32|147.28.45.0/24|('12779', '37100', '58363')|False|0.2053763440860215|(('12779', '37100'), ('37100', '58363'))|('12779p2p', '37100p2c')
213.254.2.32|147.28.49.0/24|('12779', '2914', '1299', '16735', '22548', '58364')|False|0.4870967741935484|(('12779', '2914'), ('2914', '1299'), ('1299', '16735'), ('16735', '22548'), ('22548', '58364'))|('12779c2p', '2914p2p', '1299p2c', '16735p2c', '22548p2c')
213.254.2.32|147.28.49.0/24|('12779', '2914', '3356', '3549', '22548', '58364')|False|0.22580645161290322|(('12779', '2914'), ('2914', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('12779c2p', '2914p2p', '3356p2c', '3549p2c', '22548p2c')
213.254.2.32|147.28.53.0/24|('12779', '2914', '1299', '5539', '58365')|False|0.2878136200716846|(('12779', '2914'), ('2914', '1299'), ('1299', '5539'), ('5539', '58365'))|('12779c2p', '2914p2p', '1299p2c', '5539p2c')
213.254.2.32|147.28.53.0/24|('12779', '33891', '5539', '58365')|False|0.37311827956989246|(('12779', '33891'), ('33891', '5539'), ('5539', '58365'))|('12779p2p', '33891p2c', '5539p2c')
213.254.2.32|147.28.53.0/24|('12779', '5539', '58365')|False|0.2129032258064516|(('12779', '5539'), ('5539', '58365'))|('12779p2p', '5539p2c')
213.254.2.32|45.132.189.0/24|('12779', '2914', '1299', '31027', '44869', '58360')|False|0.24050179211469533|(('12779', '2914'), ('2914', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('12779c2p', '2914p2p', '1299p2c', '31027p2c', '44869p2c')
213.254.2.32|45.132.189.0/24|('12779', '2914', '31027', '44869', '58360')|False|0.2064516129032258|(('12779', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('12779c2p', '2914p2c', '31027p2c', '44869p2c')
194.183.16.31|147.28.33.0/24|('5394', '1299', '2497', '58361')|False|0.37240143369175627|(('5394', '1299'), ('1299', '2497'), ('2497', '58361'))|('5394c2p', '1299p2p', '2497p2c')
194.183.16.31|147.28.33.0/24|('5394', '2914', '2497', '58361')|False|0.20430107526881722|(('5394', '2914'), ('2914', '2497'), ('2497', '58361'))|('5394c2p', '2914p2c', '2497p2c')
194.183.16.31|147.28.37.0/24|('5394', '2914', '1239', '3130')|False|0.2175627240143369|(('5394', '2914'), ('2914', '1239'), ('1239', '3130'))|('5394c2p', '2914p2p', '1239p2c')
194.183.16.31|147.28.37.0/24|('5394', '2914', '3130')|False|0.2050179211469534|(('5394', '2914'), ('2914', '3130'))|('5394c2p', '2914p2c')
194.183.16.31|147.28.41.0/24|('5394', '2914', '63528', '58362')|False|0.2068100358422939|(('5394', '2914'), ('2914', '63528'), ('63528', '58362'))|('5394c2p', '2914p2c', '63528p2c')
194.183.16.31|147.28.45.0/24|('5394', '2914', '1299', '37100', '58363')|False|0.25017921146953404|(('5394', '2914'), ('2914', '1299'), ('1299', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '1299p2c', '37100p2c')
194.183.16.31|147.28.45.0/24|('5394', '2914', '174', '37100', '58363')|False|0.28279569892473116|(('5394', '2914'), ('2914', '174'), ('174', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '174p2c', '37100p2c')
194.183.16.31|147.28.45.0/24|('5394', '2914', '37100', '58363')|False|0.339426523297491|(('5394', '2914'), ('2914', '37100'), ('37100', '58363'))|('5394c2p', '2914p2c', '37100p2c')
194.183.16.31|147.28.45.0/24|('5394', '37100', '58363')|False|0.2053763440860215|(('5394', '37100'), ('37100', '58363'))|('5394p2p', '37100p2c')
194.183.16.31|147.28.49.0/24|('5394', '2914', '1299', '16735', '22548', '58364')|False|0.4265232974910394|(('5394', '2914'), ('2914', '1299'), ('1299', '16735'), ('16735', '22548'), ('22548', '58364'))|('5394c2p', '2914p2p', '1299p2c', '16735p2c', '22548p2c')
194.183.16.31|147.28.49.0/24|('5394', '2914', '3356', '3549', '22548', '58364')|False|0.25125448028673836|(('5394', '2914'), ('2914', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('5394c2p', '2914p2p', '3356p2c', '3549p2c', '22548p2c')
194.183.16.31|147.28.53.0/24|('5394', '21385', '5539', '58365')|False|0.3057347670250896|(('5394', '21385'), ('21385', '5539'), ('5539', '58365'))|('5394None', '21385p2c', '5539p2c')
194.183.16.31|147.28.53.0/24|('5394', '2914', '1299', '5539', '58365')|False|0.23046594982078852|(('5394', '2914'), ('2914', '1299'), ('1299', '5539'), ('5539', '58365'))|('5394c2p', '2914p2p', '1299p2c', '5539p2c')
194.183.16.31|147.28.53.0/24|('5394', '5539', '58365')|False|0.2057347670250896|(('5394', '5539'), ('5539', '58365'))|('5394None', '5539p2c')
194.183.16.31|45.132.189.0/24|('5394', '2914', '1299', '31027', '44869', '58360')|False|0.2078853046594982|(('5394', '2914'), ('2914', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2p', '1299p2c', '31027p2c', '44869p2c')
194.183.16.31|45.132.189.0/24|('5394', '2914', '31027', '44869', '58360')|False|0.2053763440860215|(('5394', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2c', '31027p2c', '44869p2c')
194.183.16.46|147.28.33.0/24|('5394', '1299', '2497', '58361')|False|0.22903225806451613|(('5394', '1299'), ('1299', '2497'), ('2497', '58361'))|('5394c2p', '1299p2p', '2497p2c')
194.183.16.46|147.28.33.0/24|('5394', '2914', '2497', '58361')|False|0.21577060931899641|(('5394', '2914'), ('2914', '2497'), ('2497', '58361'))|('5394c2p', '2914p2c', '2497p2c')
194.183.16.46|147.28.37.0/24|('5394', '2914', '1239', '3130')|False|0.24301075268817204|(('5394', '2914'), ('2914', '1239'), ('1239', '3130'))|('5394c2p', '2914p2p', '1239p2c')
194.183.16.46|147.28.37.0/24|('5394', '2914', '3130')|False|0.2053763440860215|(('5394', '2914'), ('2914', '3130'))|('5394c2p', '2914p2c')
194.183.16.46|147.28.41.0/24|('5394', '2914', '63528', '58362')|False|0.2068100358422939|(('5394', '2914'), ('2914', '63528'), ('63528', '58362'))|('5394c2p', '2914p2c', '63528p2c')
194.183.16.46|147.28.45.0/24|('5394', '1299', '37100', '58363')|False|0.3111111111111111|(('5394', '1299'), ('1299', '37100'), ('37100', '58363'))|('5394c2p', '1299p2c', '37100p2c')
194.183.16.46|147.28.45.0/24|('5394', '2914', '1299', '37100', '58363')|False|0.45161290322580644|(('5394', '2914'), ('2914', '1299'), ('1299', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '1299p2c', '37100p2c')
194.183.16.46|147.28.45.0/24|('5394', '2914', '174', '37100', '58363')|False|0.31899641577060933|(('5394', '2914'), ('2914', '174'), ('174', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '174p2c', '37100p2c')
194.183.16.46|147.28.45.0/24|('5394', '2914', '37100', '58363')|False|0.3874551971326165|(('5394', '2914'), ('2914', '37100'), ('37100', '58363'))|('5394c2p', '2914p2c', '37100p2c')
194.183.16.46|147.28.45.0/24|('5394', '37100', '58363')|False|0.2078853046594982|(('5394', '37100'), ('37100', '58363'))|('5394p2p', '37100p2c')
194.183.16.46|147.28.49.0/24|('5394', '1299', '16735', '22548', '58364')|False|0.4939068100358423|(('5394', '1299'), ('1299', '16735'), ('16735', '22548'), ('22548', '58364'))|('5394c2p', '1299p2c', '16735p2c', '22548p2c')
194.183.16.46|147.28.49.0/24|('5394', '2914', '3356', '3549', '22548', '58364')|False|0.2921146953405018|(('5394', '2914'), ('2914', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('5394c2p', '2914p2p', '3356p2c', '3549p2c', '22548p2c')
194.183.16.46|147.28.53.0/24|('5394', '1299', '5539', '58365')|False|0.36845878136200716|(('5394', '1299'), ('1299', '5539'), ('5539', '58365'))|('5394c2p', '1299p2c', '5539p2c')
194.183.16.46|147.28.53.0/24|('5394', '21385', '5539', '58365')|False|0.3200716845878136|(('5394', '21385'), ('21385', '5539'), ('5539', '58365'))|('5394None', '21385p2c', '5539p2c')
194.183.16.46|147.28.53.0/24|('5394', '2914', '1299', '5539', '58365')|False|0.27741935483870966|(('5394', '2914'), ('2914', '1299'), ('1299', '5539'), ('5539', '58365'))|('5394c2p', '2914p2p', '1299p2c', '5539p2c')
194.183.16.46|147.28.53.0/24|('5394', '5539', '58365')|False|0.2060931899641577|(('5394', '5539'), ('5539', '58365'))|('5394None', '5539p2c')
194.183.16.46|45.132.189.0/24|('5394', '1299', '31027', '44869', '58360')|False|0.22652329749103942|(('5394', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '1299p2c', '31027p2c', '44869p2c')
194.183.16.46|45.132.189.0/24|('5394', '2914', '1299', '31027', '44869', '58360')|False|0.24838709677419354|(('5394', '2914'), ('2914', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2p', '1299p2c', '31027p2c', '44869p2c')
194.183.16.46|45.132.189.0/24|('5394', '2914', '31027', '44869', '58360')|False|0.2057347670250896|(('5394', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2c', '31027p2c', '44869p2c')
185.95.216.1|147.28.33.0/24|('57118', '29691', '1299', '2497', '58361')|False|0.2121863799283154|(('57118', '29691'), ('29691', '1299'), ('1299', '2497'), ('2497', '58361'))|('57118c2p', '29691c2p', '1299p2p', '2497p2c')
185.95.216.1|147.28.33.0/24|('57118', '29691', '13030', '1299', '2497', '58361')|False|0.3232974910394265|(('57118', '29691'), ('29691', '13030'), ('13030', '1299'), ('1299', '2497'), ('2497', '58361'))|('57118c2p', '29691c2p', '13030c2p', '1299p2p', '2497p2c')
185.95.216.1|147.28.33.0/24|('57118', '29691', '6830', '2497', '58361')|False|0.3813620071684588|(('57118', '29691'), ('29691', '6830'), ('6830', '2497'), ('2497', '58361'))|('57118c2p', '29691c2p', '6830p2p', '2497p2c')
185.95.216.1|147.28.37.0/24|('57118', '29691', '6830', '2914', '3130')|False|0.3068100358422939|(('57118', '29691'), ('29691', '6830'), ('6830', '2914'), ('2914', '3130'))|('57118c2p', '29691c2p', '6830p2p', '2914p2c')
185.95.216.1|147.28.41.0/24|('57118', '196621', '8758', '6830', '2914', '63528', '58362')|False|0.4956989247311828|(('57118', '196621'), ('196621', '8758'), ('8758', '6830'), ('6830', '2914'), ('2914', '63528'), ('63528', '58362'))|('57118p2c', '196621c2p', '8758c2p', '6830p2p', '2914p2c', '63528p2c')
185.95.216.1|147.28.41.0/24|('57118', '29691', '6830', '2914', '63528', '58362')|False|0.2806451612903226|(('57118', '29691'), ('29691', '6830'), ('6830', '2914'), ('2914', '63528'), ('63528', '58362'))|('57118c2p', '29691c2p', '6830p2p', '2914p2c', '63528p2c')
185.95.216.1|147.28.45.0/24|('57118', '29691', '1299', '37100', '58363')|False|0.2050179211469534|(('57118', '29691'), ('29691', '1299'), ('1299', '37100'), ('37100', '58363'))|('57118c2p', '29691c2p', '1299p2c', '37100p2c')
185.95.216.1|147.28.45.0/24|('57118', '29691', '13030', '37100', '58363')|False|0.34516129032258064|(('57118', '29691'), ('29691', '13030'), ('13030', '37100'), ('37100', '58363'))|('57118c2p', '29691c2p', '13030p2p', '37100p2c')
185.95.216.1|147.28.49.0/24|('57118', '29691', '1299', '16735', '22548', '58364')|False|0.3293906810035842|(('57118', '29691'), ('29691', '1299'), ('1299', '16735'), ('16735', '22548'), ('22548', '58364'))|('57118c2p', '29691c2p', '1299p2c', '16735p2c', '22548p2c')
185.95.216.1|147.28.53.0/24|('57118', '29691', '1299', '5539', '58365')|False|0.3953405017921147|(('57118', '29691'), ('29691', '1299'), ('1299', '5539'), ('5539', '58365'))|('57118c2p', '29691c2p', '1299p2c', '5539p2c')
185.95.216.1|147.28.53.0/24|('57118', '29691', '13030', '5539', '58365')|False|0.46093189964157705|(('57118', '29691'), ('29691', '13030'), ('13030', '5539'), ('5539', '58365'))|('57118c2p', '29691c2p', '13030p2p', '5539p2c')
185.95.216.1|147.28.53.0/24|('57118', '29691', '33891', '5539', '58365')|False|0.35591397849462364|(('57118', '29691'), ('29691', '33891'), ('33891', '5539'), ('5539', '58365'))|('57118c2p', '29691p2p', '33891p2c', '5539p2c')
185.95.216.1|147.28.53.0/24|('57118', '29691', '6830', '1299', '5539', '58365')|False|0.31971326164874553|(('57118', '29691'), ('29691', '6830'), ('6830', '1299'), ('1299', '5539'), ('5539', '58365'))|('57118c2p', '29691c2p', '6830p2p', '1299p2c', '5539p2c')
185.95.216.1|45.132.189.0/24|('57118', '29691', '1299', '31027', '44869', '58360')|False|0.2064516129032258|(('57118', '29691'), ('29691', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('57118c2p', '29691c2p', '1299p2c', '31027p2c', '44869p2c')
185.95.216.1|45.132.189.0/24|('57118', '29691', '6830', '1299', '31027', '44869', '58360')|False|0.2175627240143369|(('57118', '29691'), ('29691', '6830'), ('6830', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('57118c2p', '29691c2p', '6830p2p', '1299p2c', '31027p2c', '44869p2c')
194.183.16.45|147.28.33.0/24|('5394', '1299', '2497', '58361')|False|0.22867383512544803|(('5394', '1299'), ('1299', '2497'), ('2497', '58361'))|('5394c2p', '1299p2p', '2497p2c')
194.183.16.45|147.28.33.0/24|('5394', '2914', '2497', '58361')|False|0.21362007168458783|(('5394', '2914'), ('2914', '2497'), ('2497', '58361'))|('5394c2p', '2914p2c', '2497p2c')
194.183.16.45|147.28.37.0/24|('5394', '2914', '1239', '3130')|False|0.25627240143369173|(('5394', '2914'), ('2914', '1239'), ('1239', '3130'))|('5394c2p', '2914p2p', '1239p2c')
194.183.16.45|147.28.37.0/24|('5394', '2914', '3130')|False|0.20430107526881722|(('5394', '2914'), ('2914', '3130'))|('5394c2p', '2914p2c')
194.183.16.45|147.28.41.0/24|('5394', '2914', '63528', '58362')|False|0.2064516129032258|(('5394', '2914'), ('2914', '63528'), ('63528', '58362'))|('5394c2p', '2914p2c', '63528p2c')
194.183.16.45|147.28.45.0/24|('5394', '1299', '37100', '58363')|False|0.3125448028673835|(('5394', '1299'), ('1299', '37100'), ('37100', '58363'))|('5394c2p', '1299p2c', '37100p2c')
194.183.16.45|147.28.45.0/24|('5394', '2914', '1299', '37100', '58363')|False|0.34695340501792116|(('5394', '2914'), ('2914', '1299'), ('1299', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '1299p2c', '37100p2c')
194.183.16.45|147.28.45.0/24|('5394', '2914', '174', '37100', '58363')|False|0.3333333333333333|(('5394', '2914'), ('2914', '174'), ('174', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '174p2c', '37100p2c')
194.183.16.45|147.28.45.0/24|('5394', '2914', '37100', '58363')|False|0.4236559139784946|(('5394', '2914'), ('2914', '37100'), ('37100', '58363'))|('5394c2p', '2914p2c', '37100p2c')
194.183.16.45|147.28.45.0/24|('5394', '37100', '58363')|False|0.2075268817204301|(('5394', '37100'), ('37100', '58363'))|('5394p2p', '37100p2c')
194.183.16.45|147.28.49.0/24|('5394', '1299', '16735', '22548', '58364')|False|0.492831541218638|(('5394', '1299'), ('1299', '16735'), ('16735', '22548'), ('22548', '58364'))|('5394c2p', '1299p2c', '16735p2c', '22548p2c')
194.183.16.45|147.28.49.0/24|('5394', '2914', '3356', '3549', '22548', '58364')|False|0.29354838709677417|(('5394', '2914'), ('2914', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('5394c2p', '2914p2p', '3356p2c', '3549p2c', '22548p2c')
194.183.16.45|147.28.53.0/24|('5394', '1299', '5539', '58365')|False|0.3695340501792115|(('5394', '1299'), ('1299', '5539'), ('5539', '58365'))|('5394c2p', '1299p2c', '5539p2c')
194.183.16.45|147.28.53.0/24|('5394', '21385', '5539', '58365')|False|0.31362007168458783|(('5394', '21385'), ('21385', '5539'), ('5539', '58365'))|('5394None', '21385p2c', '5539p2c')
194.183.16.45|147.28.53.0/24|('5394', '2914', '1299', '5539', '58365')|False|0.25448028673835127|(('5394', '2914'), ('2914', '1299'), ('1299', '5539'), ('5539', '58365'))|('5394c2p', '2914p2p', '1299p2c', '5539p2c')
194.183.16.45|147.28.53.0/24|('5394', '5539', '58365')|False|0.2050179211469534|(('5394', '5539'), ('5539', '58365'))|('5394None', '5539p2c')
194.183.16.45|45.132.189.0/24|('5394', '1299', '31027', '44869', '58360')|False|0.22580645161290322|(('5394', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '1299p2c', '31027p2c', '44869p2c')
194.183.16.45|45.132.189.0/24|('5394', '2914', '1299', '31027', '44869', '58360')|False|0.23512544802867383|(('5394', '2914'), ('2914', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2p', '1299p2c', '31027p2c', '44869p2c')
194.183.16.45|45.132.189.0/24|('5394', '2914', '31027', '44869', '58360')|False|0.2050179211469534|(('5394', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2c', '31027p2c', '44869p2c')
