peer|prefix|path|rfd|mis_rec_ratio|path-with-links|path-with-agg-links
177.84.60.15|147.28.40.0/24|('263516', '10429', '12956', '2914', '63528', '58362')|False|0.2003584229390681|(('263516', '10429'), ('10429', '12956'), ('12956', '2914'), ('2914', '63528'), ('63528', '58362'))|('263516c2p', '10429c2p', '12956p2p', '2914p2c', '63528p2c')
177.84.60.15|147.28.40.0/24|('263516', '264556', '28263', '10429', '12956', '2914', '63528', '58362')|False|0.3439068100358423|(('263516', '264556'), ('264556', '28263'), ('28263', '10429'), ('10429', '12956'), ('12956', '2914'), ('2914', '63528'), ('63528', '58362'))|('263516c2p', '264556c2p', '28263c2p', '10429c2p', '12956p2p', '2914p2c', '63528p2c')
177.84.60.15|147.28.44.0/24|('263516', '10429', '12956', '174', '37100', '58363')|False|0.30806451612903224|(('263516', '10429'), ('10429', '12956'), ('12956', '174'), ('174', '37100'), ('37100', '58363'))|('263516c2p', '10429c2p', '12956p2p', '174p2c', '37100p2c')
177.84.60.15|147.28.44.0/24|('263516', '264556', '28263', '6939', '37100', '58363')|False|0.1953405017921147|(('263516', '264556'), ('264556', '28263'), ('28263', '6939'), ('6939', '37100'), ('37100', '58363'))|('263516c2p', '264556c2p', '28263c2p', '6939p2p', '37100p2c')
177.84.60.15|147.28.48.0/24|('263516', '16735', '22548', '58364')|False|0.22132616487455198|(('263516', '16735'), ('16735', '22548'), ('22548', '58364'))|('263516None', '16735p2c', '22548p2c')
177.84.60.15|147.28.48.0/24|('263516', '22548', '58364')|False|0.196415770609319|(('263516', '22548'), ('22548', '58364'))|('263516p2p', '22548p2c')
177.84.60.15|147.28.52.0/24|('263516', '10429', '12956', '2914', '5539', '58365')|False|0.20734767025089607|(('263516', '10429'), ('10429', '12956'), ('12956', '2914'), ('2914', '5539'), ('5539', '58365'))|('263516c2p', '10429c2p', '12956p2p', '2914p2c', '5539p2c')
177.84.60.15|45.132.188.0/24|('263516', '10429', '12956', '2914', '31027', '44869', '58360')|False|0.22688172043010751|(('263516', '10429'), ('10429', '12956'), ('12956', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('263516c2p', '10429c2p', '12956p2p', '2914p2c', '31027p2c', '44869p2c')
95.140.133.13|147.28.32.0/24|('2593', '49289', '3356', '2497', '58361')|False|0.3485663082437276|(('2593', '49289'), ('49289', '3356'), ('3356', '2497'), ('2497', '58361'))|('2593c2p', '49289c2p', '3356p2c', '2497p2c')
95.140.133.13|147.28.36.0/24|('2593', '28716', '2914', '1239', '3130')|False|0.31200716845878135|(('2593', '28716'), ('28716', '2914'), ('2914', '1239'), ('1239', '3130'))|('2593c2p', '28716c2p', '2914p2p', '1239p2c')
95.140.133.13|147.28.36.0/24|('2593', '28716', '2914', '3130')|False|0.1956989247311828|(('2593', '28716'), ('28716', '2914'), ('2914', '3130'))|('2593c2p', '28716c2p', '2914p2c')
95.140.133.13|147.28.40.0/24|('2593', '28716', '174', '2914', '63528', '58362')|False|0.4306451612903226|(('2593', '28716'), ('28716', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('2593c2p', '28716p2p', '174p2p', '2914p2c', '63528p2c')
95.140.133.13|147.28.40.0/24|('2593', '28716', '2914', '63528', '58362')|False|0.1985663082437276|(('2593', '28716'), ('28716', '2914'), ('2914', '63528'), ('63528', '58362'))|('2593c2p', '28716c2p', '2914p2c', '63528p2c')
95.140.133.13|147.28.40.0/24|('2593', '28716', '6453', '2914', '63528', '58362')|False|0.22007168458781362|(('2593', '28716'), ('28716', '6453'), ('6453', '2914'), ('2914', '63528'), ('63528', '58362'))|('2593c2p', '28716c2p', '6453p2p', '2914p2c', '63528p2c')
95.140.133.13|147.28.44.0/24|('2593', '49289', '1299', '37100', '58363')|False|0.22795698924731184|(('2593', '49289'), ('49289', '1299'), ('1299', '37100'), ('37100', '58363'))|('2593c2p', '49289c2p', '1299p2c', '37100p2c')
95.140.133.13|147.28.48.0/24|('2593', '49289', '3356', '3549', '22548', '58364')|False|0.21487455197132616|(('2593', '49289'), ('49289', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('2593c2p', '49289c2p', '3356p2c', '3549p2c', '22548p2c')
95.140.133.13|147.28.52.0/24|('2593', '28716', '21385', '5539', '58365')|False|0.30286738351254483|(('2593', '28716'), ('28716', '21385'), ('21385', '5539'), ('5539', '58365'))|('2593c2p', '28716None', '21385p2c', '5539p2c')
95.140.133.13|147.28.52.0/24|('2593', '28716', '5539', '58365')|False|0.19551971326164874|(('2593', '28716'), ('28716', '5539'), ('5539', '58365'))|('2593c2p', '28716p2p', '5539p2c')
95.140.133.13|45.132.188.0/24|('2593', '28716', '2914', '31027', '44869', '58360')|False|0.2654121863799283|(('2593', '28716'), ('28716', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('2593c2p', '28716c2p', '2914p2c', '31027p2c', '44869p2c')
213.254.2.32|147.28.32.0/24|('12779', '2914', '2497', '58361')|False|0.20555555555555555|(('12779', '2914'), ('2914', '2497'), ('2497', '58361'))|('12779c2p', '2914p2c', '2497p2c')
213.254.2.32|147.28.36.0/24|('12779', '2914', '1239', '3130')|False|0.2168458781362007|(('12779', '2914'), ('2914', '1239'), ('1239', '3130'))|('12779c2p', '2914p2p', '1239p2c')
213.254.2.32|147.28.36.0/24|('12779', '2914', '3130')|False|0.2050179211469534|(('12779', '2914'), ('2914', '3130'))|('12779c2p', '2914p2c')
213.254.2.32|147.28.40.0/24|('12779', '2914', '63528', '58362')|False|0.2057347670250896|(('12779', '2914'), ('2914', '63528'), ('63528', '58362'))|('12779c2p', '2914p2c', '63528p2c')
213.254.2.32|147.28.44.0/24|('12779', '37100', '58363')|False|0.19193548387096773|(('12779', '37100'), ('37100', '58363'))|('12779p2p', '37100p2c')
213.254.2.32|147.28.48.0/24|('12779', '2914', '3356', '3549', '22548', '58364')|False|0.21021505376344085|(('12779', '2914'), ('2914', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('12779c2p', '2914p2p', '3356p2c', '3549p2c', '22548p2c')
213.254.2.32|147.28.52.0/24|('12779', '33891', '5539', '58365')|False|0.42078853046594983|(('12779', '33891'), ('33891', '5539'), ('5539', '58365'))|('12779p2p', '33891p2c', '5539p2c')
213.254.2.32|147.28.52.0/24|('12779', '5539', '58365')|False|0.203584229390681|(('12779', '5539'), ('5539', '58365'))|('12779p2p', '5539p2c')
213.254.2.32|45.132.188.0/24|('12779', '2914', '31027', '44869', '58360')|False|0.20268817204301076|(('12779', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('12779c2p', '2914p2c', '31027p2c', '44869p2c')
213.254.2.32|45.132.188.0/24|('12779', '2914', '3356', '31027', '44869', '58360')|False|0.4582437275985663|(('12779', '2914'), ('2914', '3356'), ('3356', '31027'), ('31027', '44869'), ('44869', '58360'))|('12779c2p', '2914p2p', '3356p2c', '31027p2c', '44869p2c')
194.183.16.31|147.28.32.0/24|('5394', '1299', '2497', '58361')|False|0.38315412186379927|(('5394', '1299'), ('1299', '2497'), ('2497', '58361'))|('5394c2p', '1299p2p', '2497p2c')
194.183.16.31|147.28.32.0/24|('5394', '2914', '2497', '58361')|False|0.19193548387096773|(('5394', '2914'), ('2914', '2497'), ('2497', '58361'))|('5394c2p', '2914p2c', '2497p2c')
194.183.16.31|147.28.36.0/24|('5394', '2914', '1239', '3130')|False|0.20770609318996416|(('5394', '2914'), ('2914', '1239'), ('1239', '3130'))|('5394c2p', '2914p2p', '1239p2c')
194.183.16.31|147.28.36.0/24|('5394', '2914', '3130')|False|0.19516129032258064|(('5394', '2914'), ('2914', '3130'))|('5394c2p', '2914p2c')
194.183.16.31|147.28.40.0/24|('5394', '2914', '63528', '58362')|False|0.19551971326164874|(('5394', '2914'), ('2914', '63528'), ('63528', '58362'))|('5394c2p', '2914p2c', '63528p2c')
194.183.16.31|147.28.44.0/24|('5394', '2914', '1299', '37100', '58363')|False|0.26057347670250897|(('5394', '2914'), ('2914', '1299'), ('1299', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '1299p2c', '37100p2c')
194.183.16.31|147.28.44.0/24|('5394', '2914', '174', '37100', '58363')|False|0.28691756272401436|(('5394', '2914'), ('2914', '174'), ('174', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '174p2c', '37100p2c')
194.183.16.31|147.28.44.0/24|('5394', '2914', '37100', '58363')|False|0.3234767025089606|(('5394', '2914'), ('2914', '37100'), ('37100', '58363'))|('5394c2p', '2914p2c', '37100p2c')
194.183.16.31|147.28.44.0/24|('5394', '37100', '58363')|False|0.1931899641577061|(('5394', '37100'), ('37100', '58363'))|('5394p2p', '37100p2c')
194.183.16.31|147.28.48.0/24|('5394', '2914', '3356', '3549', '22548', '58364')|False|0.23100358422939068|(('5394', '2914'), ('2914', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('5394c2p', '2914p2p', '3356p2c', '3549p2c', '22548p2c')
194.183.16.31|147.28.52.0/24|('5394', '21385', '5539', '58365')|False|0.2971326164874552|(('5394', '21385'), ('21385', '5539'), ('5539', '58365'))|('5394None', '21385p2c', '5539p2c')
194.183.16.31|147.28.52.0/24|('5394', '2914', '1299', '33891', '5539', '58365')|False|0.44050179211469537|(('5394', '2914'), ('2914', '1299'), ('1299', '33891'), ('33891', '5539'), ('5539', '58365'))|('5394c2p', '2914p2p', '1299p2c', '33891p2c', '5539p2c')
194.183.16.31|147.28.52.0/24|('5394', '5539', '58365')|False|0.1924731182795699|(('5394', '5539'), ('5539', '58365'))|('5394None', '5539p2c')
194.183.16.31|45.132.188.0/24|('5394', '2914', '31027', '44869', '58360')|False|0.1917562724014337|(('5394', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2c', '31027p2c', '44869p2c')
194.183.16.31|45.132.188.0/24|('5394', '2914', '3356', '31027', '44869', '58360')|False|0.40412186379928317|(('5394', '2914'), ('2914', '3356'), ('3356', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2p', '3356p2c', '31027p2c', '44869p2c')
194.183.16.46|147.28.32.0/24|('5394', '1299', '2497', '58361')|False|0.22419354838709676|(('5394', '1299'), ('1299', '2497'), ('2497', '58361'))|('5394c2p', '1299p2p', '2497p2c')
194.183.16.46|147.28.32.0/24|('5394', '2914', '2497', '58361')|False|0.196415770609319|(('5394', '2914'), ('2914', '2497'), ('2497', '58361'))|('5394c2p', '2914p2c', '2497p2c')
194.183.16.46|147.28.36.0/24|('5394', '2914', '1239', '3130')|False|0.22096774193548388|(('5394', '2914'), ('2914', '1239'), ('1239', '3130'))|('5394c2p', '2914p2p', '1239p2c')
194.183.16.46|147.28.36.0/24|('5394', '2914', '3130')|False|0.19480286738351255|(('5394', '2914'), ('2914', '3130'))|('5394c2p', '2914p2c')
194.183.16.46|147.28.40.0/24|('5394', '2914', '63528', '58362')|False|0.19516129032258064|(('5394', '2914'), ('2914', '63528'), ('63528', '58362'))|('5394c2p', '2914p2c', '63528p2c')
194.183.16.46|147.28.44.0/24|('5394', '1299', '37100', '58363')|False|0.2985663082437276|(('5394', '1299'), ('1299', '37100'), ('37100', '58363'))|('5394c2p', '1299p2c', '37100p2c')
194.183.16.46|147.28.44.0/24|('5394', '2914', '174', '37100', '58363')|False|0.3164874551971326|(('5394', '2914'), ('2914', '174'), ('174', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '174p2c', '37100p2c')
194.183.16.46|147.28.44.0/24|('5394', '2914', '37100', '58363')|False|0.3689964157706093|(('5394', '2914'), ('2914', '37100'), ('37100', '58363'))|('5394c2p', '2914p2c', '37100p2c')
194.183.16.46|147.28.44.0/24|('5394', '37100', '58363')|False|0.19229390681003583|(('5394', '37100'), ('37100', '58363'))|('5394p2p', '37100p2c')
194.183.16.46|147.28.48.0/24|('5394', '2914', '3356', '3549', '22548', '58364')|False|0.2456989247311828|(('5394', '2914'), ('2914', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('5394c2p', '2914p2p', '3356p2c', '3549p2c', '22548p2c')
194.183.16.46|147.28.52.0/24|('5394', '21385', '5539', '58365')|False|0.3089605734767025|(('5394', '21385'), ('21385', '5539'), ('5539', '58365'))|('5394None', '21385p2c', '5539p2c')
194.183.16.46|147.28.52.0/24|('5394', '5539', '58365')|False|0.1921146953405018|(('5394', '5539'), ('5539', '58365'))|('5394None', '5539p2c')
194.183.16.46|45.132.188.0/24|('5394', '2914', '31027', '44869', '58360')|False|0.19157706093189963|(('5394', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2c', '31027p2c', '44869p2c')
194.183.16.46|45.132.188.0/24|('5394', '2914', '3356', '31027', '44869', '58360')|False|0.4437275985663082|(('5394', '2914'), ('2914', '3356'), ('3356', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2p', '3356p2c', '31027p2c', '44869p2c')
185.95.216.1|147.28.32.0/24|('57118', '29691', '1299', '2497', '58361')|False|0.20430107526881722|(('57118', '29691'), ('29691', '1299'), ('1299', '2497'), ('2497', '58361'))|('57118c2p', '29691c2p', '1299p2p', '2497p2c')
185.95.216.1|147.28.32.0/24|('57118', '29691', '13030', '1299', '2497', '58361')|False|0.3399641577060932|(('57118', '29691'), ('29691', '13030'), ('13030', '1299'), ('1299', '2497'), ('2497', '58361'))|('57118c2p', '29691c2p', '13030c2p', '1299p2p', '2497p2c')
185.95.216.1|147.28.32.0/24|('57118', '29691', '6830', '2497', '58361')|False|0.39390681003584227|(('57118', '29691'), ('29691', '6830'), ('6830', '2497'), ('2497', '58361'))|('57118c2p', '29691c2p', '6830p2p', '2497p2c')
185.95.216.1|147.28.36.0/24|('57118', '196621', '8758', '174', '2914', '3130')|False|0.44121863799283156|(('57118', '196621'), ('196621', '8758'), ('8758', '174'), ('174', '2914'), ('2914', '3130'))|('57118p2c', '196621c2p', '8758c2p', '174p2p', '2914p2c')
185.95.216.1|147.28.36.0/24|('57118', '29691', '6830', '2914', '3130')|False|0.22741935483870968|(('57118', '29691'), ('29691', '6830'), ('6830', '2914'), ('2914', '3130'))|('57118c2p', '29691c2p', '6830p2p', '2914p2c')
185.95.216.1|147.28.40.0/24|('57118', '196621', '8758', '174', '2914', '63528', '58362')|False|0.3695340501792115|(('57118', '196621'), ('196621', '8758'), ('8758', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('57118p2c', '196621c2p', '8758c2p', '174p2p', '2914p2c', '63528p2c')
185.95.216.1|147.28.40.0/24|('57118', '196621', '8758', '6830', '2914', '63528', '58362')|False|0.37222222222222223|(('57118', '196621'), ('196621', '8758'), ('8758', '6830'), ('6830', '2914'), ('2914', '63528'), ('63528', '58362'))|('57118p2c', '196621c2p', '8758c2p', '6830p2p', '2914p2c', '63528p2c')
185.95.216.1|147.28.40.0/24|('57118', '29691', '6830', '2914', '63528', '58362')|False|0.21863799283154123|(('57118', '29691'), ('29691', '6830'), ('6830', '2914'), ('2914', '63528'), ('63528', '58362'))|('57118c2p', '29691c2p', '6830p2p', '2914p2c', '63528p2c')
185.95.216.1|147.28.44.0/24|('57118', '29691', '1299', '37100', '58363')|False|0.19462365591397848|(('57118', '29691'), ('29691', '1299'), ('1299', '37100'), ('37100', '58363'))|('57118c2p', '29691c2p', '1299p2c', '37100p2c')
185.95.216.1|147.28.48.0/24|('57118', '29691', '13030', '16735', '22548', '58364')|False|0.2949820788530466|(('57118', '29691'), ('29691', '13030'), ('13030', '16735'), ('16735', '22548'), ('22548', '58364'))|('57118c2p', '29691c2p', '13030p2p', '16735p2c', '22548p2c')
185.95.216.1|147.28.48.0/24|('57118', '29691', '6830', '3356', '3549', '22548', '58364')|False|0.40483870967741936|(('57118', '29691'), ('29691', '6830'), ('6830', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('57118c2p', '29691c2p', '6830p2p', '3356p2c', '3549p2c', '22548p2c')
185.95.216.1|147.28.52.0/24|('57118', '29691', '1299', '33891', '5539', '58365')|False|0.38835125448028673|(('57118', '29691'), ('29691', '1299'), ('1299', '33891'), ('33891', '5539'), ('5539', '58365'))|('57118c2p', '29691c2p', '1299p2c', '33891p2c', '5539p2c')
185.95.216.1|147.28.52.0/24|('57118', '29691', '13030', '5539', '58365')|False|0.4444444444444444|(('57118', '29691'), ('29691', '13030'), ('13030', '5539'), ('5539', '58365'))|('57118c2p', '29691c2p', '13030p2p', '5539p2c')
185.95.216.1|147.28.52.0/24|('57118', '29691', '33891', '5539', '58365')|False|0.26344086021505375|(('57118', '29691'), ('29691', '33891'), ('33891', '5539'), ('5539', '58365'))|('57118c2p', '29691p2p', '33891p2c', '5539p2c')
185.95.216.1|147.28.52.0/24|('57118', '29691', '6830', '33891', '5539', '58365')|False|0.4474910394265233|(('57118', '29691'), ('29691', '6830'), ('6830', '33891'), ('33891', '5539'), ('5539', '58365'))|('57118c2p', '29691c2p', '6830p2p', '33891p2c', '5539p2c')
185.95.216.1|45.132.188.0/24|('57118', '29691', '13030', '31027', '44869', '58360')|False|0.28655913978494624|(('57118', '29691'), ('29691', '13030'), ('13030', '31027'), ('31027', '44869'), ('44869', '58360'))|('57118c2p', '29691c2p', '13030p2p', '31027p2c', '44869p2c')
185.95.216.1|45.132.188.0/24|('57118', '29691', '6830', '2914', '31027', '44869', '58360')|False|0.3910394265232975|(('57118', '29691'), ('29691', '6830'), ('6830', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('57118c2p', '29691c2p', '6830p2p', '2914p2c', '31027p2c', '44869p2c')
194.183.16.45|147.28.32.0/24|('5394', '1299', '2497', '58361')|False|0.22383512544802867|(('5394', '1299'), ('1299', '2497'), ('2497', '58361'))|('5394c2p', '1299p2p', '2497p2c')
194.183.16.45|147.28.32.0/24|('5394', '2914', '2497', '58361')|False|0.196415770609319|(('5394', '2914'), ('2914', '2497'), ('2497', '58361'))|('5394c2p', '2914p2c', '2497p2c')
194.183.16.45|147.28.36.0/24|('5394', '2914', '1239', '3130')|False|0.22759856630824374|(('5394', '2914'), ('2914', '1239'), ('1239', '3130'))|('5394c2p', '2914p2p', '1239p2c')
194.183.16.45|147.28.36.0/24|('5394', '2914', '3130')|False|0.1949820788530466|(('5394', '2914'), ('2914', '3130'))|('5394c2p', '2914p2c')
194.183.16.45|147.28.40.0/24|('5394', '2914', '63528', '58362')|False|0.1953405017921147|(('5394', '2914'), ('2914', '63528'), ('63528', '58362'))|('5394c2p', '2914p2c', '63528p2c')
194.183.16.45|147.28.44.0/24|('5394', '1299', '37100', '58363')|False|0.2985663082437276|(('5394', '1299'), ('1299', '37100'), ('37100', '58363'))|('5394c2p', '1299p2c', '37100p2c')
194.183.16.45|147.28.44.0/24|('5394', '2914', '1299', '37100', '58363')|False|0.37078853046594984|(('5394', '2914'), ('2914', '1299'), ('1299', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '1299p2c', '37100p2c')
194.183.16.45|147.28.44.0/24|('5394', '2914', '174', '37100', '58363')|False|0.3258064516129032|(('5394', '2914'), ('2914', '174'), ('174', '37100'), ('37100', '58363'))|('5394c2p', '2914p2p', '174p2c', '37100p2c')
194.183.16.45|147.28.44.0/24|('5394', '2914', '37100', '58363')|False|0.39265232974910397|(('5394', '2914'), ('2914', '37100'), ('37100', '58363'))|('5394c2p', '2914p2c', '37100p2c')
194.183.16.45|147.28.44.0/24|('5394', '37100', '58363')|False|0.1924731182795699|(('5394', '37100'), ('37100', '58363'))|('5394p2p', '37100p2c')
194.183.16.45|147.28.48.0/24|('5394', '2914', '3356', '3549', '22548', '58364')|False|0.24910394265232974|(('5394', '2914'), ('2914', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('5394c2p', '2914p2p', '3356p2c', '3549p2c', '22548p2c')
194.183.16.45|147.28.52.0/24|('5394', '21385', '5539', '58365')|False|0.3057347670250896|(('5394', '21385'), ('21385', '5539'), ('5539', '58365'))|('5394None', '21385p2c', '5539p2c')
194.183.16.45|147.28.52.0/24|('5394', '5539', '58365')|False|0.19229390681003583|(('5394', '5539'), ('5539', '58365'))|('5394None', '5539p2c')
194.183.16.45|45.132.188.0/24|('5394', '2914', '31027', '44869', '58360')|False|0.1917562724014337|(('5394', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2c', '31027p2c', '44869p2c')
194.183.16.45|45.132.188.0/24|('5394', '2914', '3356', '31027', '44869', '58360')|False|0.4234767025089606|(('5394', '2914'), ('2914', '3356'), ('3356', '31027'), ('31027', '44869'), ('44869', '58360'))|('5394c2p', '2914p2p', '3356p2c', '31027p2c', '44869p2c')
198.58.198.255|147.28.32.0/24|('1403', '1299', '2497', '58361')|False|0.04103942652329749|(('1403', '1299'), ('1299', '2497'), ('2497', '58361'))|('1403c2p', '1299p2p', '2497p2c')
198.58.198.255|147.28.32.0/24|('1403', '174', '2914', '2497', '58361')|False|0.4736559139784946|(('1403', '174'), ('174', '2914'), ('2914', '2497'), ('2497', '58361'))|('1403c2p', '174p2p', '2914p2c', '2497p2c')
198.58.198.255|147.28.32.0/24|('1403', '6453', '2497', '58361')|False|0.11541218637992831|(('1403', '6453'), ('6453', '2497'), ('2497', '58361'))|('1403c2p', '6453p2p', '2497p2c')
198.58.198.255|147.28.36.0/24|('1403', '174', '2914', '3130')|False|0.31917562724014337|(('1403', '174'), ('174', '2914'), ('2914', '3130'))|('1403c2p', '174p2p', '2914p2c')
198.58.198.255|147.28.36.0/24|('1403', '6453', '1239', '3130')|False|0.03960573476702509|(('1403', '6453'), ('6453', '1239'), ('1239', '3130'))|('1403c2p', '6453p2p', '1239p2c')
198.58.198.255|147.28.36.0/24|('1403', '6453', '2914', '3130')|False|0.1817204301075269|(('1403', '6453'), ('6453', '2914'), ('2914', '3130'))|('1403c2p', '6453p2p', '2914p2c')
198.58.198.255|147.28.40.0/24|('1403', '174', '2914', '63528', '58362')|False|0.06774193548387097|(('1403', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('1403c2p', '174p2p', '2914p2c', '63528p2c')
198.58.198.255|147.28.40.0/24|('1403', '6453', '2914', '63528', '58362')|False|0.03942652329749104|(('1403', '6453'), ('6453', '2914'), ('2914', '63528'), ('63528', '58362'))|('1403c2p', '6453p2p', '2914p2c', '63528p2c')
198.58.198.255|147.28.44.0/24|('1403', '1299', '37100', '58363')|False|0.08870967741935484|(('1403', '1299'), ('1299', '37100'), ('37100', '58363'))|('1403c2p', '1299p2c', '37100p2c')
198.58.198.255|147.28.44.0/24|('1403', '174', '37100', '58363')|False|0.11702508960573477|(('1403', '174'), ('174', '37100'), ('37100', '58363'))|('1403c2p', '174p2c', '37100p2c')
198.58.198.255|147.28.44.0/24|('1403', '6453', '174', '37100', '58363')|False|0.34157706093189966|(('1403', '6453'), ('6453', '174'), ('174', '37100'), ('37100', '58363'))|('1403c2p', '6453p2p', '174p2c', '37100p2c')
198.58.198.255|147.28.44.0/24|('1403', '6453', '37100', '58363')|False|0.3627240143369176|(('1403', '6453'), ('6453', '37100'), ('37100', '58363'))|('1403c2p', '6453p2c', '37100p2c')
198.58.198.255|147.28.48.0/24|('1403', '174', '3356', '3549', '22548', '58364')|False|0.30878136200716844|(('1403', '174'), ('174', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('1403c2p', '174p2p', '3356p2c', '3549p2c', '22548p2c')
198.58.198.255|147.28.48.0/24|('1403', '6453', '3356', '3549', '22548', '58364')|False|0.13154121863799284|(('1403', '6453'), ('6453', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('1403c2p', '6453p2p', '3356p2c', '3549p2c', '22548p2c')
198.58.198.255|147.28.48.0/24|('1403', '6939', '16735', '22548', '58364')|True|0.9|(('1403', '6939'), ('6939', '16735'), ('16735', '22548'), ('22548', '58364'))|('1403p2p', '6939p2c', '16735p2c', '22548p2c')
198.58.198.255|147.28.52.0/24|('1403', '1299', '33891', '5539', '58365')|False|0.2345878136200717|(('1403', '1299'), ('1299', '33891'), ('33891', '5539'), ('5539', '58365'))|('1403c2p', '1299p2c', '33891p2c', '5539p2c')
198.58.198.255|147.28.52.0/24|('1403', '1299', '5539', '58365')|True|0.7010752688172043|(('1403', '1299'), ('1299', '5539'), ('5539', '58365'))|('1403c2p', '1299p2c', '5539p2c')
198.58.198.255|147.28.52.0/24|('1403', '174', '2914', '5539', '58365')|False|0.24444444444444444|(('1403', '174'), ('174', '2914'), ('2914', '5539'), ('5539', '58365'))|('1403c2p', '174p2p', '2914p2c', '5539p2c')
198.58.198.255|147.28.52.0/24|('1403', '6453', '2914', '5539', '58365')|False|0.30286738351254483|(('1403', '6453'), ('6453', '2914'), ('2914', '5539'), ('5539', '58365'))|('1403c2p', '6453p2p', '2914p2c', '5539p2c')
198.58.198.255|45.132.188.0/24|('1403', '1299', '31027', '44869', '58360')|True|0.7528673835125448|(('1403', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('1403c2p', '1299p2c', '31027p2c', '44869p2c')
