peer|prefix|path|rfd|mis_rec_ratio|path-with-links|path-with-agg-links
2a0c:b641:402::1|147.28.52.0/24|('208709', '5539', '58365')|False|0.0019157088122605363|(('208709', '5539'), ('5539', '58365'))|('208709None', '5539p2c')
2a0c:b641:402::1|45.132.188.0/24|('208709', '49697', '39912', '31027', '44869', '58360')|False|0.08093869731800767|(('208709', '49697'), ('49697', '39912'), ('39912', '31027'), ('31027', '44869'), ('44869', '58360'))|('208709c2p', '49697p2p', '39912p2p', '31027p2c', '44869p2c')
2a0c:b641:402::1|45.132.188.0/24|('208709', '58299', '13030', '31027', '44869', '58360')|False|0.4837164750957854|(('208709', '58299'), ('58299', '13030'), ('13030', '31027'), ('31027', '44869'), ('44869', '58360'))|('208709p2p', '58299c2p', '13030p2p', '31027p2c', '44869p2c')
2a0c:b641:402::1|45.132.188.0/24|('208709', '58299', '6939', '31027', '44869', '58360')|False|0.2231800766283525|(('208709', '58299'), ('58299', '6939'), ('6939', '31027'), ('31027', '44869'), ('44869', '58360'))|('208709p2p', '58299c2p', '6939p2p', '31027p2c', '44869p2c')
2a0c:b642:fc0::1|147.28.32.0/24|('34854', '34549', '1299', '2497', '58361')|False|0.4492337164750958|(('34854', '34549'), ('34549', '1299'), ('1299', '2497'), ('2497', '58361'))|('34854None', '34549c2p', '1299p2p', '2497p2c')
2a0c:b642:fc0::1|147.28.36.0/24|('34854', '34549', '1299', '2914', '3130')|False|0.45162835249042144|(('34854', '34549'), ('34549', '1299'), ('1299', '2914'), ('2914', '3130'))|('34854None', '34549c2p', '1299p2p', '2914p2c')
2a0c:b642:fc0::1|147.28.40.0/24|('34854', '34549', '1299', '2914', '63528', '58362')|False|0.43917624521072796|(('34854', '34549'), ('34549', '1299'), ('1299', '2914'), ('2914', '63528'), ('63528', '58362'))|('34854None', '34549c2p', '1299p2p', '2914p2c', '63528p2c')
2a0c:b642:fc0::1|147.28.44.0/24|('34854', '34549', '1299', '37100', '58363')|False|0.453544061302682|(('34854', '34549'), ('34549', '1299'), ('1299', '37100'), ('37100', '58363'))|('34854None', '34549c2p', '1299p2c', '37100p2c')
2a0c:b642:fc0::1|147.28.44.0/24|('34854', '34549', '37100', '58363')|False|0.4363026819923372|(('34854', '34549'), ('34549', '37100'), ('37100', '58363'))|('34854None', '34549None', '37100p2c')
2a0c:b642:fc0::1|147.28.48.0/24|('34854', '34549', '3257', '16735', '22548', '58364')|False|0.4482758620689655|(('34854', '34549'), ('34549', '3257'), ('3257', '16735'), ('16735', '22548'), ('22548', '58364'))|('34854None', '34549c2p', '3257p2c', '16735p2c', '22548p2c')
2a0c:b642:fc0::1|45.132.188.0/24|('34854', '34549', '1299', '31027', '44869', '58360')|False|0.4329501915708812|(('34854', '34549'), ('34549', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('34854None', '34549c2p', '1299p2c', '31027p2c', '44869p2c')
2.56.11.1|147.28.32.0/24|('34854', '34549', '1299', '2497', '58361')|False|0.4501915708812261|(('34854', '34549'), ('34549', '1299'), ('1299', '2497'), ('2497', '58361'))|('34854None', '34549c2p', '1299p2p', '2497p2c')
2.56.11.1|147.28.36.0/24|('34854', '34549', '1299', '2914', '3130')|False|0.4525862068965517|(('34854', '34549'), ('34549', '1299'), ('1299', '2914'), ('2914', '3130'))|('34854None', '34549c2p', '1299p2p', '2914p2c')
2.56.11.1|147.28.40.0/24|('34854', '34549', '1299', '2914', '63528', '58362')|False|0.4410919540229885|(('34854', '34549'), ('34549', '1299'), ('1299', '2914'), ('2914', '63528'), ('63528', '58362'))|('34854None', '34549c2p', '1299p2p', '2914p2c', '63528p2c')
2.56.11.1|147.28.44.0/24|('34854', '34549', '1299', '37100', '58363')|False|0.4540229885057471|(('34854', '34549'), ('34549', '1299'), ('1299', '37100'), ('37100', '58363'))|('34854None', '34549c2p', '1299p2c', '37100p2c')
2.56.11.1|147.28.44.0/24|('34854', '34549', '37100', '58363')|False|0.4367816091954023|(('34854', '34549'), ('34549', '37100'), ('37100', '58363'))|('34854None', '34549None', '37100p2c')
2.56.11.1|147.28.48.0/24|('34854', '34549', '3257', '16735', '22548', '58364')|False|0.44971264367816094|(('34854', '34549'), ('34549', '3257'), ('3257', '16735'), ('16735', '22548'), ('22548', '58364'))|('34854None', '34549c2p', '3257p2c', '16735p2c', '22548p2c')
2.56.11.1|45.132.188.0/24|('34854', '34549', '1299', '31027', '44869', '58360')|False|0.43342911877394635|(('34854', '34549'), ('34549', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('34854None', '34549c2p', '1299p2c', '31027p2c', '44869p2c')
2.56.184.254|147.28.32.0/24|('54574', '174', '2914', '2497', '58361')|False|0.28879310344827586|(('54574', '174'), ('174', '2914'), ('2914', '2497'), ('2497', '58361'))|('54574c2p', '174p2p', '2914p2c', '2497p2c')
2.56.184.254|147.28.32.0/24|('54574', '174', '701', '2497', '58361')|False|0.3424329501915709|(('54574', '174'), ('174', '701'), ('701', '2497'), ('2497', '58361'))|('54574c2p', '174p2p', '701p2c', '2497p2c')
2.56.184.254|147.28.32.0/24|('54574', '3257', '2497', '58361')|False|0.03735632183908046|(('54574', '3257'), ('3257', '2497'), ('2497', '58361'))|('54574c2p', '3257p2p', '2497p2c')
2.56.184.254|147.28.36.0/24|('54574', '174', '1239', '3130')|False|0.4382183908045977|(('54574', '174'), ('174', '1239'), ('1239', '3130'))|('54574c2p', '174p2p', '1239p2c')
2.56.184.254|147.28.36.0/24|('54574', '174', '2914', '3130')|False|0.45162835249042144|(('54574', '174'), ('174', '2914'), ('2914', '3130'))|('54574c2p', '174p2p', '2914p2c')
2.56.184.254|147.28.36.0/24|('54574', '3257', '1239', '3130')|False|0.04549808429118774|(('54574', '3257'), ('3257', '1239'), ('1239', '3130'))|('54574c2p', '3257p2p', '1239p2c')
2.56.184.254|147.28.36.0/24|('54574', '3257', '2914', '3130')|False|0.05603448275862069|(('54574', '3257'), ('3257', '2914'), ('2914', '3130'))|('54574c2p', '3257p2p', '2914p2c')
2.56.184.254|147.28.40.0/24|('54574', '174', '2914', '63528', '58362')|False|0.06130268199233716|(('54574', '174'), ('174', '2914'), ('2914', '63528'), ('63528', '58362'))|('54574c2p', '174p2p', '2914p2c', '63528p2c')
2.56.184.254|147.28.40.0/24|('54574', '3257', '2914', '63528', '58362')|False|0.040229885057471264|(('54574', '3257'), ('3257', '2914'), ('2914', '63528'), ('63528', '58362'))|('54574c2p', '3257p2p', '2914p2c', '63528p2c')
2.56.184.254|147.28.44.0/24|('54574', '174', '37100', '58363')|False|0.3079501915708812|(('54574', '174'), ('174', '37100'), ('37100', '58363'))|('54574c2p', '174p2c', '37100p2c')
2.56.184.254|147.28.44.0/24|('54574', '3257', '174', '37100', '58363')|False|0.04885057471264368|(('54574', '3257'), ('3257', '174'), ('174', '37100'), ('37100', '58363'))|('54574c2p', '3257p2p', '174p2c', '37100p2c')
2.56.184.254|147.28.44.0/24|('54574', '3257', '2914', '37100', '58363')|False|0.5|(('54574', '3257'), ('3257', '2914'), ('2914', '37100'), ('37100', '58363'))|('54574c2p', '3257p2p', '2914p2c', '37100p2c')
2.56.184.254|147.28.44.0/24|('54574', '3257', '37100', '58363')|False|0.035440613026819924|(('54574', '3257'), ('3257', '37100'), ('37100', '58363'))|('54574c2p', '3257p2c', '37100p2c')
2.56.184.254|147.28.48.0/24|('54574', '174', '3356', '3549', '22548', '58364')|False|0.05172413793103448|(('54574', '174'), ('174', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('54574c2p', '174p2p', '3356p2c', '3549p2c', '22548p2c')
2.56.184.254|147.28.48.0/24|('54574', '3257', '1299', '16735', '22548', '58364')|False|0.4511494252873563|(('54574', '3257'), ('3257', '1299'), ('1299', '16735'), ('16735', '22548'), ('22548', '58364'))|('54574c2p', '3257p2p', '1299p2c', '16735p2c', '22548p2c')
2.56.184.254|147.28.48.0/24|('54574', '3257', '16735', '22548', '58364')|False|0.05842911877394636|(('54574', '3257'), ('3257', '16735'), ('16735', '22548'), ('22548', '58364'))|('54574c2p', '3257p2c', '16735p2c', '22548p2c')
2.56.184.254|147.28.48.0/24|('54574', '3257', '3356', '3549', '22548', '58364')|False|0.10201149425287356|(('54574', '3257'), ('3257', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('54574c2p', '3257p2p', '3356p2c', '3549p2c', '22548p2c')
2.56.184.254|147.28.52.0/24|('54574', '174', '1299', '5539', '58365')|False|0.4157088122605364|(('54574', '174'), ('174', '1299'), ('1299', '5539'), ('5539', '58365'))|('54574c2p', '174p2p', '1299p2c', '5539p2c')
2.56.184.254|147.28.52.0/24|('54574', '174', '2914', '5539', '58365')|False|0.210727969348659|(('54574', '174'), ('174', '2914'), ('2914', '5539'), ('5539', '58365'))|('54574c2p', '174p2p', '2914p2c', '5539p2c')
2.56.184.254|147.28.52.0/24|('54574', '3257', '2914', '5539', '58365')|False|0.034961685823754786|(('54574', '3257'), ('3257', '2914'), ('2914', '5539'), ('5539', '58365'))|('54574c2p', '3257p2p', '2914p2c', '5539p2c')
2.56.184.254|147.28.52.0/24|('54574', '3257', '3356', '33891', '5539', '58365')|False|0.321360153256705|(('54574', '3257'), ('3257', '3356'), ('3356', '33891'), ('33891', '5539'), ('5539', '58365'))|('54574c2p', '3257p2p', '3356p2c', '33891p2c', '5539p2c')
2.56.184.254|45.132.188.0/24|('54574', '174', '1299', '31027', '44869', '58360')|False|0.21886973180076627|(('54574', '174'), ('174', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('54574c2p', '174p2p', '1299p2c', '31027p2c', '44869p2c')
2.56.184.254|45.132.188.0/24|('54574', '3257', '1299', '31027', '44869', '58360')|False|0.07040229885057471|(('54574', '3257'), ('3257', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('54574c2p', '3257p2p', '1299p2c', '31027p2c', '44869p2c')
2.56.184.254|45.132.188.0/24|('54574', '3257', '2914', '31027', '44869', '58360')|False|0.3103448275862069|(('54574', '3257'), ('3257', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('54574c2p', '3257p2p', '2914p2c', '31027p2c', '44869p2c')
5.102.144.2|147.28.32.0/24|('59414', '13030', '1299', '2497', '58361')|False|0.22653256704980843|(('59414', '13030'), ('13030', '1299'), ('1299', '2497'), ('2497', '58361'))|('59414c2p', '13030c2p', '1299p2p', '2497p2c')
5.102.144.2|147.28.32.0/24|('59414', '13030', '2497', '58361')|False|0.008620689655172414|(('59414', '13030'), ('13030', '2497'), ('2497', '58361'))|('59414c2p', '13030p2p', '2497p2c')
5.102.144.2|147.28.32.0/24|('59414', '3303', '2497', '58361')|False|0.13649425287356323|(('59414', '3303'), ('3303', '2497'), ('2497', '58361'))|('59414c2p', '3303p2p', '2497p2c')
5.102.144.2|147.28.32.0/24|('59414', '6830', '2497', '58361')|False|0.035919540229885055|(('59414', '6830'), ('6830', '2497'), ('2497', '58361'))|('59414c2p', '6830p2p', '2497p2c')
5.102.144.2|147.28.36.0/24|('59414', '13030', '1299', '1239', '3130')|False|0.0603448275862069|(('59414', '13030'), ('13030', '1299'), ('1299', '1239'), ('1239', '3130'))|('59414c2p', '13030c2p', '1299p2p', '1239p2c')
5.102.144.2|147.28.36.0/24|('59414', '13030', '1299', '2914', '3130')|False|0.1307471264367816|(('59414', '13030'), ('13030', '1299'), ('1299', '2914'), ('2914', '3130'))|('59414c2p', '13030c2p', '1299p2p', '2914p2c')
5.102.144.2|147.28.36.0/24|('59414', '6830', '2914', '3130')|False|0.04932950191570881|(('59414', '6830'), ('6830', '2914'), ('2914', '3130'))|('59414c2p', '6830p2p', '2914p2c')
5.102.144.2|147.28.40.0/24|('59414', '13030', '1299', '2914', '63528', '58362')|False|0.05986590038314176|(('59414', '13030'), ('13030', '1299'), ('1299', '2914'), ('2914', '63528'), ('63528', '58362'))|('59414c2p', '13030c2p', '1299p2p', '2914p2c', '63528p2c')
5.102.144.2|147.28.40.0/24|('59414', '3303', '2914', '63528', '58362')|False|0.02490421455938697|(('59414', '3303'), ('3303', '2914'), ('2914', '63528'), ('63528', '58362'))|('59414c2p', '3303c2p', '2914p2c', '63528p2c')
5.102.144.2|147.28.40.0/24|('59414', '6830', '2914', '63528', '58362')|False|0.04118773946360153|(('59414', '6830'), ('6830', '2914'), ('2914', '63528'), ('63528', '58362'))|('59414c2p', '6830p2p', '2914p2c', '63528p2c')
5.102.144.2|147.28.44.0/24|('59414', '13030', '1299', '174', '37100', '58363')|False|0.3960727969348659|(('59414', '13030'), ('13030', '1299'), ('1299', '174'), ('174', '37100'), ('37100', '58363'))|('59414c2p', '13030c2p', '1299p2p', '174p2c', '37100p2c')
5.102.144.2|147.28.44.0/24|('59414', '13030', '37100', '58363')|False|0.008141762452107279|(('59414', '13030'), ('13030', '37100'), ('37100', '58363'))|('59414c2p', '13030p2p', '37100p2c')
5.102.144.2|147.28.48.0/24|('59414', '13030', '1299', '16735', '22548', '58364')|False|0.47844827586206895|(('59414', '13030'), ('13030', '1299'), ('1299', '16735'), ('16735', '22548'), ('22548', '58364'))|('59414c2p', '13030c2p', '1299p2c', '16735p2c', '22548p2c')
5.102.144.2|147.28.48.0/24|('59414', '13030', '1299', '3356', '3549', '22548', '58364')|False|0.16762452107279693|(('59414', '13030'), ('13030', '1299'), ('1299', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('59414c2p', '13030c2p', '1299p2p', '3356p2c', '3549p2c', '22548p2c')
5.102.144.2|147.28.48.0/24|('59414', '13030', '16735', '22548', '58364')|False|0.04932950191570881|(('59414', '13030'), ('13030', '16735'), ('16735', '22548'), ('22548', '58364'))|('59414c2p', '13030p2p', '16735p2c', '22548p2c')
5.102.144.2|147.28.48.0/24|('59414', '3303', '16735', '22548', '58364')|False|0.09291187739463602|(('59414', '3303'), ('3303', '16735'), ('16735', '22548'), ('22548', '58364'))|('59414c2p', '3303p2p', '16735p2c', '22548p2c')
5.102.144.2|147.28.48.0/24|('59414', '6830', '3257', '16735', '22548', '58364')|False|0.29262452107279696|(('59414', '6830'), ('6830', '3257'), ('3257', '16735'), ('16735', '22548'), ('22548', '58364'))|('59414c2p', '6830p2p', '3257p2c', '16735p2c', '22548p2c')
5.102.144.2|147.28.48.0/24|('59414', '6830', '3356', '3549', '22548', '58364')|False|0.19013409961685823|(('59414', '6830'), ('6830', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('59414c2p', '6830p2p', '3356p2c', '3549p2c', '22548p2c')
5.102.144.2|147.28.52.0/24|('59414', '13030', '2914', '5539', '58365')|False|0.39655172413793105|(('59414', '13030'), ('13030', '2914'), ('2914', '5539'), ('5539', '58365'))|('59414c2p', '13030p2p', '2914p2c', '5539p2c')
5.102.144.2|147.28.52.0/24|('59414', '13030', '3320', '5539', '58365')|False|0.25526819923371646|(('59414', '13030'), ('13030', '3320'), ('3320', '5539'), ('5539', '58365'))|('59414c2p', '13030p2p', '3320p2c', '5539p2c')
5.102.144.2|147.28.52.0/24|('59414', '13030', '5539', '58365')|False|0.009578544061302681|(('59414', '13030'), ('13030', '5539'), ('5539', '58365'))|('59414c2p', '13030p2p', '5539p2c')
5.102.144.2|147.28.52.0/24|('59414', '3303', '5539', '58365')|False|0.01293103448275862|(('59414', '3303'), ('3303', '5539'), ('5539', '58365'))|('59414c2p', '3303p2p', '5539p2c')
5.102.144.2|147.28.52.0/24|('59414', '6830', '1299', '5539', '58365')|False|0.42624521072796934|(('59414', '6830'), ('6830', '1299'), ('1299', '5539'), ('5539', '58365'))|('59414c2p', '6830p2p', '1299p2c', '5539p2c')
5.102.144.2|45.132.188.0/24|('59414', '13030', '1299', '31027', '44869', '58360')|False|0.18582375478927204|(('59414', '13030'), ('13030', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('59414c2p', '13030c2p', '1299p2c', '31027p2c', '44869p2c')
5.102.144.2|45.132.188.0/24|('59414', '13030', '2914', '31027', '44869', '58360')|False|0.05842911877394636|(('59414', '13030'), ('13030', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('59414c2p', '13030p2p', '2914p2c', '31027p2c', '44869p2c')
5.102.144.2|45.132.188.0/24|('59414', '13030', '31027', '44869', '58360')|False|0.01053639846743295|(('59414', '13030'), ('13030', '31027'), ('31027', '44869'), ('44869', '58360'))|('59414c2p', '13030p2p', '31027p2c', '44869p2c')
5.102.144.2|45.132.188.0/24|('59414', '3303', '31027', '44869', '58360')|False|0.36015325670498083|(('59414', '3303'), ('3303', '31027'), ('31027', '44869'), ('44869', '58360'))|('59414c2p', '3303p2p', '31027p2c', '44869p2c')
5.102.144.2|45.132.188.0/24|('59414', '6830', '1299', '31027', '44869', '58360')|False|0.19540229885057472|(('59414', '6830'), ('6830', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('59414c2p', '6830p2p', '1299p2c', '31027p2c', '44869p2c')
5.104.105.126|147.28.52.0/24|('206499', '21385', '5539', '58365')|False|0.2725095785440613|(('206499', '21385'), ('21385', '5539'), ('5539', '58365'))|('206499p2p', '21385p2c', '5539p2c')
5.104.105.126|147.28.52.0/24|('206499', '5539', '58365')|False|0.03017241379310345|(('206499', '5539'), ('5539', '58365'))|('206499p2p', '5539p2c')
5.178.95.254|147.28.32.0/24|('59919', '28716', '1299', '2497', '58361')|False|0.08524904214559387|(('59919', '28716'), ('28716', '1299'), ('1299', '2497'), ('2497', '58361'))|('59919c2p', '28716c2p', '1299p2p', '2497p2c')
5.178.95.254|147.28.32.0/24|('59919', '28716', '2914', '2497', '58361')|False|0.0|(('59919', '28716'), ('28716', '2914'), ('2914', '2497'), ('2497', '58361'))|('59919c2p', '28716c2p', '2914p2c', '2497p2c')
5.178.95.254|147.28.32.0/24|('59919', '28716', '6453', '2497', '58361')|False|0.1556513409961686|(('59919', '28716'), ('28716', '6453'), ('6453', '2497'), ('2497', '58361'))|('59919c2p', '28716c2p', '6453p2p', '2497p2c')
5.178.95.254|147.28.32.0/24|('59919', '41327', '1299', '2497', '58361')|False|0.3649425287356322|(('59919', '41327'), ('41327', '1299'), ('1299', '2497'), ('2497', '58361'))|('59919c2p', '41327c2p', '1299p2p', '2497p2c')
5.178.95.254|147.28.36.0/24|('59919', '28716', '2914', '1239', '3130')|False|0.3232758620689655|(('59919', '28716'), ('28716', '2914'), ('2914', '1239'), ('1239', '3130'))|('59919c2p', '28716c2p', '2914p2p', '1239p2c')
5.178.95.254|147.28.36.0/24|('59919', '28716', '2914', '3130')|False|0.012452107279693486|(('59919', '28716'), ('28716', '2914'), ('2914', '3130'))|('59919c2p', '28716c2p', '2914p2c')
5.178.95.254|147.28.36.0/24|('59919', '28716', '6453', '1239', '3130')|False|0.15469348659003831|(('59919', '28716'), ('28716', '6453'), ('6453', '1239'), ('1239', '3130'))|('59919c2p', '28716c2p', '6453p2p', '1239p2c')
5.178.95.254|147.28.36.0/24|('59919', '41327', '1299', '2914', '3130')|False|0.4640804597701149|(('59919', '41327'), ('41327', '1299'), ('1299', '2914'), ('2914', '3130'))|('59919c2p', '41327c2p', '1299p2p', '2914p2c')
5.178.95.254|147.28.36.0/24|('59919', '41327', '2914', '3130')|False|0.032088122605363985|(('59919', '41327'), ('41327', '2914'), ('2914', '3130'))|('59919c2p', '41327c2p', '2914p2c')
5.178.95.254|147.28.40.0/24|('59919', '28716', '2914', '63528', '58362')|False|0.004310344827586207|(('59919', '28716'), ('28716', '2914'), ('2914', '63528'), ('63528', '58362'))|('59919c2p', '28716c2p', '2914p2c', '63528p2c')
5.178.95.254|147.28.40.0/24|('59919', '28716', '6453', '2914', '63528', '58362')|False|0.09051724137931035|(('59919', '28716'), ('28716', '6453'), ('6453', '2914'), ('2914', '63528'), ('63528', '58362'))|('59919c2p', '28716c2p', '6453p2p', '2914p2c', '63528p2c')
5.178.95.254|147.28.40.0/24|('59919', '41327', '1299', '2914', '63528', '58362')|False|0.33524904214559387|(('59919', '41327'), ('41327', '1299'), ('1299', '2914'), ('2914', '63528'), ('63528', '58362'))|('59919c2p', '41327c2p', '1299p2p', '2914p2c', '63528p2c')
5.178.95.254|147.28.40.0/24|('59919', '41327', '2914', '63528', '58362')|False|0.04118773946360153|(('59919', '41327'), ('41327', '2914'), ('2914', '63528'), ('63528', '58362'))|('59919c2p', '41327c2p', '2914p2c', '63528p2c')
5.178.95.254|147.28.44.0/24|('59919', '28716', '1299', '174', '37100', '58363')|False|0.3702107279693487|(('59919', '28716'), ('28716', '1299'), ('1299', '174'), ('174', '37100'), ('37100', '58363'))|('59919c2p', '28716c2p', '1299p2p', '174p2c', '37100p2c')
5.178.95.254|147.28.44.0/24|('59919', '28716', '1299', '37100', '58363')|False|0.017720306513409962|(('59919', '28716'), ('28716', '1299'), ('1299', '37100'), ('37100', '58363'))|('59919c2p', '28716c2p', '1299p2c', '37100p2c')
5.178.95.254|147.28.44.0/24|('59919', '28716', '2914', '174', '37100', '58363')|False|0.41522988505747127|(('59919', '28716'), ('28716', '2914'), ('2914', '174'), ('174', '37100'), ('37100', '58363'))|('59919c2p', '28716c2p', '2914p2p', '174p2c', '37100p2c')
5.178.95.254|147.28.44.0/24|('59919', '28716', '37100', '58363')|False|0.0|(('59919', '28716'), ('28716', '37100'), ('37100', '58363'))|('59919c2p', '28716None', '37100p2c')
5.178.95.254|147.28.44.0/24|('59919', '41327', '1299', '174', '37100', '58363')|False|0.4837164750957854|(('59919', '41327'), ('41327', '1299'), ('1299', '174'), ('174', '37100'), ('37100', '58363'))|('59919c2p', '41327c2p', '1299p2p', '174p2c', '37100p2c')
5.178.95.254|147.28.44.0/24|('59919', '41327', '1299', '37100', '58363')|False|0.48802681992337166|(('59919', '41327'), ('41327', '1299'), ('1299', '37100'), ('37100', '58363'))|('59919c2p', '41327c2p', '1299p2c', '37100p2c')
5.178.95.254|147.28.48.0/24|('59919', '41327', '3257', '16735', '22548', '58364')|False|0.19492337164750959|(('59919', '41327'), ('41327', '3257'), ('3257', '16735'), ('16735', '22548'), ('22548', '58364'))|('59919c2p', '41327c2p', '3257p2c', '16735p2c', '22548p2c')
5.178.95.254|147.28.48.0/24|('59919', '41327', '3356', '3549', '22548', '58364')|False|0.25526819923371646|(('59919', '41327'), ('41327', '3356'), ('3356', '3549'), ('3549', '22548'), ('22548', '58364'))|('59919c2p', '41327c2p', '3356p2c', '3549p2c', '22548p2c')
5.178.95.254|147.28.52.0/24|('59919', '28716', '21385', '5539', '58365')|False|0.22078544061302682|(('59919', '28716'), ('28716', '21385'), ('21385', '5539'), ('5539', '58365'))|('59919c2p', '28716None', '21385p2c', '5539p2c')
5.178.95.254|147.28.52.0/24|('59919', '28716', '5539', '58365')|False|0.0004789272030651341|(('59919', '28716'), ('28716', '5539'), ('5539', '58365'))|('59919c2p', '28716p2p', '5539p2c')
5.178.95.254|45.132.188.0/24|('59919', '28716', '1299', '31027', '44869', '58360')|False|0.23563218390804597|(('59919', '28716'), ('28716', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('59919c2p', '28716c2p', '1299p2c', '31027p2c', '44869p2c')
5.178.95.254|45.132.188.0/24|('59919', '28716', '2914', '1299', '31027', '44869', '58360')|False|0.36446360153256707|(('59919', '28716'), ('28716', '2914'), ('2914', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('59919c2p', '28716c2p', '2914p2p', '1299p2c', '31027p2c', '44869p2c')
5.178.95.254|45.132.188.0/24|('59919', '28716', '2914', '31027', '44869', '58360')|False|0.0|(('59919', '28716'), ('28716', '2914'), ('2914', '31027'), ('31027', '44869'), ('44869', '58360'))|('59919c2p', '28716c2p', '2914p2c', '31027p2c', '44869p2c')
5.178.95.254|45.132.188.0/24|('59919', '41327', '1299', '31027', '44869', '58360')|False|0.10727969348659004|(('59919', '41327'), ('41327', '1299'), ('1299', '31027'), ('31027', '44869'), ('44869', '58360'))|('59919c2p', '41327c2p', '1299p2c', '31027p2c', '44869p2c')
5.252.165.1|147.28.32.0/24|('64271', '3214', '1299', '2497', '58361')|False|0.35823754789272033|(('64271', '3214'), ('3214', '1299'), ('1299', '2497'), ('2497', '58361'))|('64271c2p', '3214c2p', '1299p2p', '2497p2c')
